"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MAX"
"225","31.6015625","31.6015625","31.6015625","106.5625","106.5625","106.5625","15.59375","15.59375","15.59375","20.4765625","20.4765625","20.4765625","11.5859375","11.5859375","11.5859375","147.03125","147.03125","147.03125","118.5625","118.5625","118.5625","9.9140625","9.9140625","9.9140625","24.328125","24.328125","24.328125","9.609375","9.609375","9.609375"
"226","41.8671875","41.8671875","41.8671875","110.890625","110.890625","110.890625","15.8828125","15.8828125","15.8828125","17.390625","17.390625","17.390625","11.5625","11.5625","11.5625","160.1171875","160.1171875","160.1171875","119.546875","119.546875","119.546875","9.59375","9.59375","9.59375","38.3203125","38.3203125","38.3203125","9.5703125","9.5703125","9.5703125"
"227","41.0625","41.0625","41.0625","132.6875","132.6875","132.6875","15.390625","15.390625","15.390625","18.3125","18.3125","18.3125","11.375","11.375","11.375","141.5390625","141.5390625","141.5390625","124.15625","124.15625","124.15625","9.609375","9.609375","9.609375","31.9609375","31.9609375","31.9609375","9.3671875","9.3671875","9.3671875"
"228","116.3359375","116.3359375","116.3359375","150.1171875","150.1171875","150.1171875","14.6015625","14.6015625","14.6015625","17.25","17.25","17.25","10.828125","10.828125","10.828125","125.125","125.125","125.125","126.3125","126.3125","126.3125","9.5625","9.5625","9.5625","42.0390625","42.0390625","42.0390625","9.4765625","9.4765625","9.4765625"
"229","110.5234375","110.5234375","110.5234375","137.0078125","137.0078125","137.0078125","15.3359375","15.3359375","15.3359375","16.1171875","16.1171875","16.1171875","10.96875","10.96875","10.96875","111.3203125","111.3203125","111.3203125","118.6796875","118.6796875","118.6796875","9.359375","9.359375","9.359375","38.5390625","38.5390625","38.5390625","9.546875","9.546875","9.546875"
"230","109.203125","109.203125","109.203125","112.640625","112.640625","112.640625","15.59375","15.59375","15.59375","16.8515625","16.8515625","16.8515625","10.71875","10.71875","10.71875","120.078125","120.078125","120.078125","110.28125","110.28125","110.28125","9.5078125","9.5078125","9.5078125","35.546875","35.546875","35.546875","9.578125","9.578125","9.578125"
"231","58.203125","58.203125","58.203125","114.3046875","114.3046875","114.3046875","14.7890625","14.7890625","14.7890625","15.765625","15.765625","15.765625","10.8671875","10.8671875","10.8671875","105.890625","105.890625","105.890625","109.0234375","109.0234375","109.0234375","9.390625","9.390625","9.390625","38.734375","38.734375","38.734375","9.4921875","9.4921875","9.4921875"
"232","109.0078125","109.0078125","109.0078125","116.359375","116.359375","116.359375","15.640625","15.640625","15.640625","14.046875","14.046875","14.046875","10.921875","10.921875","10.921875","111.9375","111.9375","111.9375","104.3515625","104.3515625","104.3515625","9.3984375","9.3984375","9.3984375","46.75","46.75","46.75","9.2890625","9.2890625","9.2890625"
"233","70.96875","70.96875","70.96875","108.1796875","108.1796875","108.1796875","12.5","12.5","12.5","11.8125","11.8125","11.8125","10.953125","10.953125","10.953125","123.9609375","123.9609375","123.9609375","100.546875","100.546875","100.546875","9.359375","9.359375","9.359375","94.78125","94.78125","94.78125","9.3046875","9.3046875","9.3046875"
"234","36.3046875","36.3046875","36.3046875","85.7890625","85.7890625","85.7890625","12.2265625","12.2265625","12.2265625","11.2421875","11.2421875","11.2421875","10.9921875","10.9921875","10.9921875","128.4765625","128.4765625","128.4765625","101.828125","101.828125","101.828125","9.453125","9.453125","9.453125","63.9375","63.9375","63.9375","9.5703125","9.5703125","9.5703125"
"235","39.578125","39.578125","39.578125","116.375","116.375","116.375","12.8671875","12.8671875","12.8671875","11.6328125","11.6328125","11.6328125","11.453125","11.453125","11.453125","141.7734375","141.7734375","141.7734375","104.7578125","104.7578125","104.7578125","9.8515625","9.8515625","9.8515625","62.9140625","62.9140625","62.9140625","9.3671875","9.3671875","9.3671875"
"236","35.296875","35.296875","35.296875","135.109375","135.109375","135.109375","13.4765625","13.4765625","13.4765625","11.3125","11.3125","11.3125","11.46875","11.46875","11.46875","148.5078125","148.5078125","148.5078125","104.296875","104.296875","104.296875","10.03125","10.03125","10.03125","30.203125","30.203125","30.203125","9.3515625","9.3515625","9.3515625"
"237","37.6328125","37.6328125","37.6328125","107.78125","107.78125","107.78125","13.1015625","13.1015625","13.1015625","11.6171875","11.6171875","11.6171875","11.3125","11.3125","11.3125","132.046875","132.046875","132.046875","103.96875","103.96875","103.96875","10.2109375","10.2109375","10.2109375","29.234375","29.234375","29.234375","9.453125","9.453125","9.453125"
"238","45.265625","45.265625","45.265625","129.5","129.5","129.5","11.859375","11.859375","11.859375","12.609375","12.609375","12.609375","11.140625","11.140625","11.140625","117.296875","117.296875","117.296875","103.5","103.5","103.5","10.0625","10.0625","10.0625","30.0546875","30.0546875","30.0546875","9.46875","9.46875","9.46875"
"239","35.9765625","35.9765625","35.9765625","130.6875","130.6875","130.6875","13.578125","13.578125","13.578125","12.375","12.375","12.375","11.140625","11.140625","11.140625","153.96875","153.96875","153.96875","108.4296875","108.4296875","108.4296875","9.6015625","9.6015625","9.6015625","31.328125","31.328125","31.328125","9.6640625","9.6640625","9.6640625"
"240","34.5390625","34.5390625","34.5390625","129.1015625","129.1015625","129.1015625","15.1171875","15.1171875","15.1171875","15.875","15.875","15.875","11.1796875","11.1796875","11.1796875","143.640625","143.640625","143.640625","109.2734375","109.2734375","109.2734375","9.4296875","9.4296875","9.4296875","33.203125","33.203125","33.203125","9.7109375","9.7109375","9.7109375"
"241","11.0390625","11.0390625","11.0390625","19.75","19.75","19.75","100.09375","100.09375","100.09375","12.234375","12.234375","12.234375","102.1796875","102.1796875","102.1796875","17.6875","17.6875","17.6875","11.7890625","11.7890625","11.7890625","150.8671875","150.8671875","150.8671875","10.96875","10.96875","10.96875","99.59375","99.59375","99.59375"
"242","10.828125","10.828125","10.828125","18.265625","18.265625","18.265625","48.9140625","48.9140625","48.9140625","13.6953125","13.6953125","13.6953125","103.296875","103.296875","103.296875","17.3046875","17.3046875","17.3046875","10.234375","10.234375","10.234375","146.5","146.5","146.5","11.0390625","11.0390625","11.0390625","101.5234375","101.5234375","101.5234375"
"243","10.8828125","10.8828125","10.8828125","22.65625","22.65625","22.65625","43.3984375","43.3984375","43.3984375","15.3046875","15.3046875","15.3046875","101.75","101.75","101.75","17.4296875","17.4296875","17.4296875","9.2421875","9.2421875","9.2421875","151.7109375","151.7109375","151.7109375","10.8359375","10.8359375","10.8359375","108.6640625","108.6640625","108.6640625"
"244","10.8671875","10.8671875","10.8671875","21.0234375","21.0234375","21.0234375","90.171875","90.171875","90.171875","16.78125","16.78125","16.78125","101.78125","101.78125","101.78125","16.8203125","16.8203125","16.8203125","10.0078125","10.0078125","10.0078125","172.140625","172.140625","172.140625","10.953125","10.953125","10.953125","106.2109375","106.2109375","106.2109375"
"245","10.765625","10.765625","10.765625","19.2734375","19.2734375","19.2734375","98.609375","98.609375","98.609375","16.6484375","16.6484375","16.6484375","101.0390625","101.0390625","101.0390625","16.0546875","16.0546875","16.0546875","9.3046875","9.3046875","9.3046875","174.234375","174.234375","174.234375","10.1875","10.1875","10.1875","101.921875","101.921875","101.921875"
"246","10.625","10.625","10.625","25.7890625","25.7890625","25.7890625","37.15625","37.15625","37.15625","17.2890625","17.2890625","17.2890625","99.5859375","99.5859375","99.5859375","16.125","16.125","16.125","9.390625","9.390625","9.390625","154.71875","154.71875","154.71875","10.71875","10.71875","10.71875","102.9296875","102.9296875","102.9296875"
"247","10.6484375","10.6484375","10.6484375","29.953125","29.953125","29.953125","46.421875","46.421875","46.421875","16.59375","16.59375","16.59375","100.671875","100.671875","100.671875","14.234375","14.234375","14.234375","9.3984375","9.3984375","9.3984375","172.6015625","172.6015625","172.6015625","11.125","11.125","11.125","99.6015625","99.6015625","99.6015625"
"248","10.7265625","10.7265625","10.7265625","25.5390625","25.5390625","25.5390625","75.7890625","75.7890625","75.7890625","16.5","16.5","16.5","100.578125","100.578125","100.578125","13.5546875","13.5546875","13.5546875","9.328125","9.328125","9.328125","157","157","157","10.8828125","10.8828125","10.8828125","99.75","99.75","99.75"
"249","10.7265625","10.7265625","10.7265625","25.359375","25.359375","25.359375","95.0703125","95.0703125","95.0703125","16.1953125","16.1953125","16.1953125","97.140625","97.140625","97.140625","13.984375","13.984375","13.984375","11.7109375","11.7109375","11.7109375","157.359375","157.359375","157.359375","10.8828125","10.8828125","10.8828125","98.390625","98.390625","98.390625"
"250","10.734375","10.734375","10.734375","32.703125","32.703125","32.703125","41.8984375","41.8984375","41.8984375","15.515625","15.515625","15.515625","98.84375","98.84375","98.84375","16.2890625","16.2890625","16.2890625","9.390625","9.390625","9.390625","171.1796875","171.1796875","171.1796875","11.28125","11.28125","11.28125","93.375","93.375","93.375"
"251","10.3046875","10.3046875","10.3046875","32.890625","32.890625","32.890625","53.171875","53.171875","53.171875","16.2734375","16.2734375","16.2734375","101.109375","101.109375","101.109375","14.2890625","14.2890625","14.2890625","9.40625","9.40625","9.40625","180.3515625","180.3515625","180.3515625","11.09375","11.09375","11.09375","62.4375","62.4375","62.4375"
"252","10.4453125","10.4453125","10.4453125","51.671875","51.671875","51.671875","37.046875","37.046875","37.046875","16.34375","16.34375","16.34375","99.34375","99.34375","99.34375","16.1640625","16.1640625","16.1640625","9.2890625","9.2890625","9.2890625","180.9921875","180.9921875","180.9921875","10.546875","10.546875","10.546875","28.4609375","28.4609375","28.4609375"
"253","10.5859375","10.5859375","10.5859375","109.0234375","109.0234375","109.0234375","36.921875","36.921875","36.921875","15.9921875","15.9921875","15.9921875","97.4140625","97.4140625","97.4140625","16.2109375","16.2109375","16.2109375","9.421875","9.421875","9.421875","183.921875","183.921875","183.921875","10.203125","10.203125","10.203125","61.9921875","61.9921875","61.9921875"
"254","10.578125","10.578125","10.578125","132.9453125","132.9453125","132.9453125","87.1328125","87.1328125","87.1328125","14.8125","14.8125","14.8125","97.078125","97.078125","97.078125","16.34375","16.34375","16.34375","9.3203125","9.3203125","9.3203125","165.796875","165.796875","165.796875","10.3125","10.3125","10.3125","79.3203125","79.3203125","79.3203125"
"255","10.4375","10.4375","10.4375","49.0625","49.0625","49.0625","100.890625","100.890625","100.890625","14.96875","14.96875","14.96875","97.8671875","97.8671875","97.8671875","15.0234375","15.0234375","15.0234375","9.40625","9.40625","9.40625","163.84375","163.84375","163.84375","11.0234375","11.0234375","11.0234375","56.6640625","56.6640625","56.6640625"
"256","10.5390625","10.5390625","10.5390625","35.4921875","35.4921875","35.4921875","109.1171875","109.1171875","109.1171875","13.84375","13.84375","13.84375","96.4609375","96.4609375","96.4609375","14.875","14.875","14.875","9.4375","9.4375","9.4375","180.75","180.75","180.75","10.921875","10.921875","10.921875","15.359375","15.359375","15.359375"
"257","10.4453125","10.4453125","10.4453125","31.453125","31.453125","31.453125","141.390625","141.390625","141.390625","12.7890625","12.7890625","12.7890625","95.859375","95.859375","95.859375","13.8125","13.8125","13.8125","9.515625","9.515625","9.515625","150.6796875","150.6796875","150.6796875","10.1328125","10.1328125","10.1328125","16.21875","16.21875","16.21875"
"258","10.375","10.375","10.375","25.9140625","25.9140625","25.9140625","139.8515625","139.8515625","139.8515625","12.0078125","12.0078125","12.0078125","86.140625","86.140625","86.140625","13.6875","13.6875","13.6875","9.34375","9.34375","9.34375","106.546875","106.546875","106.546875","10.484375","10.484375","10.484375","16.0234375","16.0234375","16.0234375"
"259","10.21875","10.21875","10.21875","26.9453125","26.9453125","26.9453125","176.109375","176.109375","176.109375","13.8828125","13.8828125","13.8828125","96.4921875","96.4921875","96.4921875","13.8203125","13.8203125","13.8203125","9.34375","9.34375","9.34375","104.5390625","104.5390625","104.5390625","10.5078125","10.5078125","10.5078125","16.5390625","16.5390625","16.5390625"
"260","10.34375","10.34375","10.34375","28.3203125","28.3203125","28.3203125","143.375","143.375","143.375","13.4609375","13.4609375","13.4609375","100.1953125","100.1953125","100.1953125","12.953125","12.953125","12.953125","9.3359375","9.3359375","9.3359375","104.0859375","104.0859375","104.0859375","10.2734375","10.2734375","10.2734375","17.171875","17.171875","17.171875"
"261","122.4296875","122.4296875","122.4296875","10.515625","10.515625","10.515625","13.328125","13.328125","13.328125","11.8671875","11.8671875","11.8671875","9.328125","9.328125","9.328125","11.75","11.75","11.75","17.953125","17.953125","17.953125","92.7890625","92.7890625","92.7890625","199.9453125","199.9453125","199.9453125","9.5390625","9.5390625","9.5390625"
"262","105.6953125","105.6953125","105.6953125","11.5703125","11.5703125","11.5703125","14.5234375","14.5234375","14.5234375","11.921875","11.921875","11.921875","9.359375","9.359375","9.359375","10.5859375","10.5859375","10.5859375","17.109375","17.109375","17.109375","98.140625","98.140625","98.140625","175.625","175.625","175.625","9.4609375","9.4609375","9.4609375"
"263","134.9609375","134.9609375","134.9609375","11.0546875","11.0546875","11.0546875","14.515625","14.515625","14.515625","12.1640625","12.1640625","12.1640625","9.5625","9.5625","9.5625","10.1640625","10.1640625","10.1640625","14.703125","14.703125","14.703125","115.578125","115.578125","115.578125","150.0390625","150.0390625","150.0390625","9.46875","9.46875","9.46875"
"264","122.8125","122.8125","122.8125","12.4140625","12.4140625","12.4140625","12.21875","12.21875","12.21875","13.5078125","13.5078125","13.5078125","10","10","10","10.234375","10.234375","10.234375","13.1640625","13.1640625","13.1640625","102.40625","102.40625","102.40625","196.0625","196.0625","196.0625","9.65625","9.65625","9.65625"
"265","180.546875","180.546875","180.546875","11.765625","11.765625","11.765625","15.5","15.5","15.5","13.2578125","13.2578125","13.2578125","10.203125","10.203125","10.203125","9.59375","9.59375","9.59375","16.0234375","16.0234375","16.0234375","97.28125","97.28125","97.28125","197.6171875","197.6171875","197.6171875","9.484375","9.484375","9.484375"
"266","149.78125","149.78125","149.78125","12.4609375","12.4609375","12.4609375","15.015625","15.015625","15.015625","13.2109375","13.2109375","13.2109375","10.03125","10.03125","10.03125","9.71875","9.71875","9.71875","22.3828125","22.3828125","22.3828125","98.2734375","98.2734375","98.2734375","166.6171875","166.6171875","166.6171875","9.5078125","9.5078125","9.5078125"
"267","175.7421875","175.7421875","175.7421875","12.2421875","12.2421875","12.2421875","13.3671875","13.3671875","13.3671875","13.96875","13.96875","13.96875","10.0390625","10.0390625","10.0390625","10.46875","10.46875","10.46875","24.625","24.625","24.625","97.390625","97.390625","97.390625","153.046875","153.046875","153.046875","9.296875","9.296875","9.296875"
"268","175.3203125","175.3203125","175.3203125","10.9765625","10.9765625","10.9765625","11.515625","11.515625","11.515625","13.5","13.5","13.5","9.90625","9.90625","9.90625","10","10","10","17.75","17.75","17.75","98.5625","98.5625","98.5625","195.7734375","195.7734375","195.7734375","9.46875","9.46875","9.46875"
"269","172.0078125","172.0078125","172.0078125","12.8828125","12.8828125","12.8828125","12.125","12.125","12.125","13.734375","13.734375","13.734375","9.7109375","9.7109375","9.7109375","10.5859375","10.5859375","10.5859375","15.296875","15.296875","15.296875","90.7734375","90.7734375","90.7734375","197.3203125","197.3203125","197.3203125","9.3359375","9.3359375","9.3359375"
"270","112.296875","112.296875","112.296875","11.28125","11.28125","11.28125","12.5703125","12.5703125","12.5703125","13.671875","13.671875","13.671875","9.78125","9.78125","9.78125","9.921875","9.921875","9.921875","17.890625","17.890625","17.890625","111.484375","111.484375","111.484375","200","200","200","9.359375","9.359375","9.359375"
"271","126.4453125","126.4453125","126.4453125","10.4375","10.4375","10.4375","10.8046875","10.8046875","10.8046875","13.6796875","13.6796875","13.6796875","9.3984375","9.3984375","9.3984375","10.8984375","10.8984375","10.8984375","17.7734375","17.7734375","17.7734375","103.953125","103.953125","103.953125","197.765625","197.765625","197.765625","9.3984375","9.3984375","9.3984375"
"272","139.3203125","139.3203125","139.3203125","11.2578125","11.2578125","11.2578125","11.0078125","11.0078125","11.0078125","13.03125","13.03125","13.03125","9.3203125","9.3203125","9.3203125","11.015625","11.015625","11.015625","15.3125","15.3125","15.3125","149.4140625","149.4140625","149.4140625","184.90625","184.90625","184.90625","9.4921875","9.4921875","9.4921875"
"273","168.6796875","168.6796875","168.6796875","10.09375","10.09375","10.09375","12.2734375","12.2734375","12.2734375","13.2890625","13.2890625","13.2890625","9.4140625","9.4140625","9.4140625","10.8671875","10.8671875","10.8671875","17.3671875","17.3671875","17.3671875","131","131","131","199.7109375","199.7109375","199.7109375","9.3984375","9.3984375","9.3984375"
"274","180.4765625","180.4765625","180.4765625","10.09375","10.09375","10.09375","14.3984375","14.3984375","14.3984375","11.015625","11.015625","11.015625","9.484375","9.484375","9.484375","9.4609375","9.4609375","9.4609375","17.3125","17.3125","17.3125","129.390625","129.390625","129.390625","200","200","200","9.3203125","9.3203125","9.3203125"
"275","170.1796875","170.1796875","170.1796875","10.2265625","10.2265625","10.2265625","12.5078125","12.5078125","12.5078125","10.703125","10.703125","10.703125","9.265625","9.265625","9.265625","9.3203125","9.3203125","9.3203125","14.4765625","14.4765625","14.4765625","148.5625","148.5625","148.5625","200","200","200","9.6015625","9.6015625","9.6015625"
"276","180.40625","180.40625","180.40625","11.703125","11.703125","11.703125","12.03125","12.03125","12.03125","10.2421875","10.2421875","10.2421875","9.53125","9.53125","9.53125","9.328125","9.328125","9.328125","14.984375","14.984375","14.984375","133.3984375","133.3984375","133.3984375","200","200","200","9.53125","9.53125","9.53125"
"277","171.1328125","171.1328125","171.1328125","13.40625","13.40625","13.40625","14.8203125","14.8203125","14.8203125","11.703125","11.703125","11.703125","9.4296875","9.4296875","9.4296875","9.3828125","9.3828125","9.3828125","26.3203125","26.3203125","26.3203125","115.6015625","115.6015625","115.6015625","199.90625","199.90625","199.90625","9.484375","9.484375","9.484375"
"278","158.421875","158.421875","158.421875","13.921875","13.921875","13.921875","12.5390625","12.5390625","12.5390625","10.84375","10.84375","10.84375","9.34375","9.34375","9.34375","9.3828125","9.3828125","9.3828125","25.9140625","25.9140625","25.9140625","106.046875","106.046875","106.046875","191.9921875","191.9921875","191.9921875","9.484375","9.484375","9.484375"
"279","118.3359375","118.3359375","118.3359375","13.8203125","13.8203125","13.8203125","12.1484375","12.1484375","12.1484375","9.8359375","9.8359375","9.8359375","9.40625","9.40625","9.40625","9.3359375","9.3359375","9.3359375","22.390625","22.390625","22.390625","83.6796875","83.6796875","83.6796875","200","200","200","9.4609375","9.4609375","9.4609375"
"280","107.59375","107.59375","107.59375","13.4296875","13.4296875","13.4296875","12.8359375","12.8359375","12.8359375","10.453125","10.453125","10.453125","9.328125","9.328125","9.328125","9.3203125","9.3203125","9.3203125","11.6875","11.6875","11.6875","85.609375","85.609375","85.609375","200","200","200","9.53125","9.53125","9.53125"
"281","78.75","78.75","78.75","11.6484375","11.6484375","11.6484375","68.328125","68.328125","68.328125","13.828125","13.828125","13.828125","9.296875","9.296875","9.296875","42.828125","42.828125","42.828125","12.4921875","12.4921875","12.4921875","10.046875","10.046875","10.046875","21.4296875","21.4296875","21.4296875","11.5546875","11.5546875","11.5546875"
"282","71.671875","71.671875","71.671875","11.828125","11.828125","11.828125","47.4296875","47.4296875","47.4296875","12.28125","12.28125","12.28125","9.34375","9.34375","9.34375","37.984375","37.984375","37.984375","11.359375","11.359375","11.359375","13.171875","13.171875","13.171875","25.6796875","25.6796875","25.6796875","11.4921875","11.4921875","11.4921875"
"283","106.1953125","106.1953125","106.1953125","11.5859375","11.5859375","11.5859375","43.15625","43.15625","43.15625","12.40625","12.40625","12.40625","9.453125","9.453125","9.453125","65.578125","65.578125","65.578125","12.3046875","12.3046875","12.3046875","10.0234375","10.0234375","10.0234375","21.7109375","21.7109375","21.7109375","11.6171875","11.6171875","11.6171875"
"284","178.1484375","178.1484375","178.1484375","12.0078125","12.0078125","12.0078125","50.640625","50.640625","50.640625","13.453125","13.453125","13.453125","9.4609375","9.4609375","9.4609375","26.2421875","26.2421875","26.2421875","10.1796875","10.1796875","10.1796875","9.5","9.5","9.5","21.1796875","21.1796875","21.1796875","11.578125","11.578125","11.578125"
"285","79.8359375","79.8359375","79.8359375","11.4453125","11.4453125","11.4453125","42.875","42.875","42.875","11.5078125","11.5078125","11.5078125","9.4609375","9.4609375","9.4609375","28.1015625","28.1015625","28.1015625","9.828125","9.828125","9.828125","9.546875","9.546875","9.546875","21.3984375","21.3984375","21.3984375","11.59375","11.59375","11.59375"
"286","58.421875","58.421875","58.421875","9.8203125","9.8203125","9.8203125","37.65625","37.65625","37.65625","11.546875","11.546875","11.546875","9.4921875","9.4921875","9.4921875","23.984375","23.984375","23.984375","9.9453125","9.9453125","9.9453125","9.375","9.375","9.375","24.875","24.875","24.875","11.578125","11.578125","11.578125"
"287","32.1640625","32.1640625","32.1640625","10.34375","10.34375","10.34375","34.6875","34.6875","34.6875","11.578125","11.578125","11.578125","9.4765625","9.4765625","9.4765625","34.6640625","34.6640625","34.6640625","10","10","10","9.5703125","9.5703125","9.5703125","26.125","26.125","26.125","11.359375","11.359375","11.359375"
"288","35.953125","35.953125","35.953125","10.296875","10.296875","10.296875","110.390625","110.390625","110.390625","11.90625","11.90625","11.90625","9.3828125","9.3828125","9.3828125","93.9140625","93.9140625","93.9140625","10","10","10","9.2890625","9.2890625","9.2890625","19.7578125","19.7578125","19.7578125","11.5078125","11.5078125","11.5078125"
"289","24.640625","24.640625","24.640625","10.46875","10.46875","10.46875","190.9765625","190.9765625","190.9765625","11.4140625","11.4140625","11.4140625","9.3671875","9.3671875","9.3671875","40.484375","40.484375","40.484375","11.25","11.25","11.25","9.3046875","9.3046875","9.3046875","16.796875","16.796875","16.796875","11.625","11.625","11.625"
"290","19.90625","19.90625","19.90625","12.21875","12.21875","12.21875","145.640625","145.640625","145.640625","11.4609375","11.4609375","11.4609375","9.8125","9.8125","9.8125","45.59375","45.59375","45.59375","11.8984375","11.8984375","11.8984375","9.6875","9.6875","9.6875","18.8046875","18.8046875","18.8046875","11.453125","11.453125","11.453125"
"291","19.4921875","19.4921875","19.4921875","12.0703125","12.0703125","12.0703125","59.09375","59.09375","59.09375","11.6796875","11.6796875","11.6796875","9.921875","9.921875","9.921875","42.5546875","42.5546875","42.5546875","11.9921875","11.9921875","11.9921875","9.4453125","9.4453125","9.4453125","17.4296875","17.4296875","17.4296875","11.515625","11.515625","11.515625"
"292","19.4921875","19.4921875","19.4921875","12.4140625","12.4140625","12.4140625","63.46875","63.46875","63.46875","11.6796875","11.6796875","11.6796875","9.7109375","9.7109375","9.7109375","28.765625","28.765625","28.765625","10.796875","10.796875","10.796875","9.34375","9.34375","9.34375","14.703125","14.703125","14.703125","11.5625","11.5625","11.5625"
"293","23.390625","23.390625","23.390625","12.375","12.375","12.375","72.6484375","72.6484375","72.6484375","13.3125","13.3125","13.3125","9.765625","9.765625","9.765625","27.234375","27.234375","27.234375","10.125","10.125","10.125","9.359375","9.359375","9.359375","14.859375","14.859375","14.859375","11.59375","11.59375","11.59375"
"294","21.8046875","21.8046875","21.8046875","12.9375","12.9375","12.9375","113.53125","113.53125","113.53125","14.125","14.125","14.125","9.9140625","9.9140625","9.9140625","98.1171875","98.1171875","98.1171875","11.875","11.875","11.875","9.8671875","9.8671875","9.8671875","15.71875","15.71875","15.71875","11.421875","11.421875","11.421875"
"295","20.2890625","20.2890625","20.2890625","13.6875","13.6875","13.6875","94.7421875","94.7421875","94.7421875","15.1640625","15.1640625","15.1640625","9.890625","9.890625","9.890625","117.9296875","117.9296875","117.9296875","9.5390625","9.5390625","9.5390625","9.984375","9.984375","9.984375","17.734375","17.734375","17.734375","11.4296875","11.4296875","11.4296875"
"296","22.2890625","22.2890625","22.2890625","12.2734375","12.2734375","12.2734375","157.3203125","157.3203125","157.3203125","15.296875","15.296875","15.296875","10.0078125","10.0078125","10.0078125","110.59375","110.59375","110.59375","9.6953125","9.6953125","9.6953125","10.171875","10.171875","10.171875","20.3515625","20.3515625","20.3515625","11.640625","11.640625","11.640625"
"297","32.0546875","32.0546875","32.0546875","10.921875","10.921875","10.921875","111.0625","111.0625","111.0625","14.78125","14.78125","14.78125","10.0546875","10.0546875","10.0546875","47.9609375","47.9609375","47.9609375","9.609375","9.609375","9.609375","9.1484375","9.1484375","9.1484375","16.90625","16.90625","16.90625","11.53125","11.53125","11.53125"
