"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_20_trial_0_contcorrect_True - current_best_fitness__MAX"
"573","-200","-200","-200","-200","-200","-200","-92.3203125","-92.3203125","-92.3203125","-200","-200","-200","-197.4140625","-197.4140625","-197.4140625","-184.984375","-184.984375","-184.984375","-101.2265625","-101.2265625","-101.2265625","-96.1328125","-96.1328125","-96.1328125","-200","-200","-200","-181.3046875","-181.3046875","-181.3046875"
"574","-200","-200","-200","-200","-200","-200","-88.09375","-88.09375","-88.09375","-200","-200","-200","-196.953125","-196.953125","-196.953125","-198.046875","-198.046875","-198.046875","-101.515625","-101.515625","-101.515625","-97.421875","-97.421875","-97.421875","-200","-200","-200","-186.015625","-186.015625","-186.015625"
"575","-200","-200","-200","-200","-200","-200","-88.484375","-88.484375","-88.484375","-200","-200","-200","-194.5703125","-194.5703125","-194.5703125","-197.734375","-197.734375","-197.734375","-97.2421875","-97.2421875","-97.2421875","-96.7890625","-96.7890625","-96.7890625","-200","-200","-200","-197.71875","-197.71875","-197.71875"
"576","-200","-200","-200","-200","-200","-200","-87.1171875","-87.1171875","-87.1171875","-200","-200","-200","-195.234375","-195.234375","-195.234375","-198.2890625","-198.2890625","-198.2890625","-94.78125","-94.78125","-94.78125","-98.59375","-98.59375","-98.59375","-200","-200","-200","-195.609375","-195.609375","-195.609375"
"577","-200","-200","-200","-200","-200","-200","-86.8125","-86.8125","-86.8125","-200","-200","-200","-193.65625","-193.65625","-193.65625","-200","-200","-200","-99.953125","-99.953125","-99.953125","-94.6640625","-94.6640625","-94.6640625","-200","-200","-200","-193.6328125","-193.6328125","-193.6328125"
"578","-200","-200","-200","-200","-200","-200","-84.3203125","-84.3203125","-84.3203125","-200","-200","-200","-188.1640625","-188.1640625","-188.1640625","-200","-200","-200","-100.140625","-100.140625","-100.140625","-97.0546875","-97.0546875","-97.0546875","-200","-200","-200","-199.4609375","-199.4609375","-199.4609375"
"579","-200","-200","-200","-200","-200","-200","-89.9921875","-89.9921875","-89.9921875","-200","-200","-200","-194.0859375","-194.0859375","-194.0859375","-200","-200","-200","-98.46875","-98.46875","-98.46875","-99.125","-99.125","-99.125","-200","-200","-200","-199.6953125","-199.6953125","-199.6953125"
"580","-200","-200","-200","-200","-200","-200","-87.1953125","-87.1953125","-87.1953125","-200","-200","-200","-189.7890625","-189.7890625","-189.7890625","-200","-200","-200","-96.8671875","-96.8671875","-96.8671875","-92.3671875","-92.3671875","-92.3671875","-200","-200","-200","-182.9140625","-182.9140625","-182.9140625"
"581","-200","-200","-200","-196.3046875","-196.3046875","-196.3046875","-90.3203125","-90.3203125","-90.3203125","-200","-200","-200","-200","-200","-200","-197.9140625","-197.9140625","-197.9140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-191.109375","-191.109375","-191.109375"
"582","-200","-200","-200","-194.296875","-194.296875","-194.296875","-92.9765625","-92.9765625","-92.9765625","-200","-200","-200","-200","-200","-200","-199.1640625","-199.1640625","-199.1640625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-197.984375","-197.984375","-197.984375"
"583","-200","-200","-200","-196.921875","-196.921875","-196.921875","-88.03125","-88.03125","-88.03125","-200","-200","-200","-200","-200","-200","-199.546875","-199.546875","-199.546875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-198.7265625","-198.7265625","-198.7265625"
"584","-200","-200","-200","-187.296875","-187.296875","-187.296875","-96.5234375","-96.5234375","-96.5234375","-200","-200","-200","-200","-200","-200","-198.2421875","-198.2421875","-198.2421875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.46875","-199.46875","-199.46875"
"585","-200","-200","-200","-200","-200","-200","-95.4140625","-95.4140625","-95.4140625","-200","-200","-200","-200","-200","-200","-197.0859375","-197.0859375","-197.0859375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.2578125","-199.2578125","-199.2578125"
"586","-200","-200","-200","-196.5390625","-196.5390625","-196.5390625","-90.9140625","-90.9140625","-90.9140625","-200","-200","-200","-200","-200","-200","-197.03125","-197.03125","-197.03125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.15625","-199.15625","-199.15625"
"587","-200","-200","-200","-196.28125","-196.28125","-196.28125","-89.078125","-89.078125","-89.078125","-200","-200","-200","-200","-200","-200","-198.890625","-198.890625","-198.890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.96875","-199.96875","-199.96875"
"588","-200","-200","-200","-197.25","-197.25","-197.25","-89.5078125","-89.5078125","-89.5078125","-200","-200","-200","-200","-200","-200","-197.046875","-197.046875","-197.046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.3359375","-199.3359375","-199.3359375"
"589","-200","-200","-200","-198.4453125","-198.4453125","-198.4453125","-115.5390625","-115.5390625","-115.5390625","-200","-200","-200","-200","-200","-200","-197.8671875","-197.8671875","-197.8671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-197.8203125","-197.8203125","-197.8203125"
"590","-200","-200","-200","-200","-200","-200","-123.28125","-123.28125","-123.28125","-200","-200","-200","-200","-200","-200","-198.5546875","-198.5546875","-198.5546875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.96875","-199.96875","-199.96875"
"591","-200","-200","-200","-200","-200","-200","-136.5859375","-136.5859375","-136.5859375","-200","-200","-200","-200","-200","-200","-199.1015625","-199.1015625","-199.1015625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"592","-200","-200","-200","-193.7265625","-193.7265625","-193.7265625","-141.8671875","-141.8671875","-141.8671875","-200","-200","-200","-200","-200","-200","-199.0703125","-199.0703125","-199.0703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"593","-200","-200","-200","-189.984375","-189.984375","-189.984375","-153.7578125","-153.7578125","-153.7578125","-200","-200","-200","-200","-200","-200","-196.6953125","-196.6953125","-196.6953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.71875","-199.71875","-199.71875"
"594","-200","-200","-200","-185.984375","-185.984375","-185.984375","-142.9765625","-142.9765625","-142.9765625","-200","-200","-200","-200","-200","-200","-198.140625","-198.140625","-198.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"595","-200","-200","-200","-186.6171875","-186.6171875","-186.6171875","-135.5390625","-135.5390625","-135.5390625","-200","-200","-200","-200","-200","-200","-198.3125","-198.3125","-198.3125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"596","-200","-200","-200","-180.1640625","-180.1640625","-180.1640625","-126.5703125","-126.5703125","-126.5703125","-200","-200","-200","-200","-200","-200","-198.78125","-198.78125","-198.78125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"597","-200","-200","-200","-195.8125","-195.8125","-195.8125","-134.03125","-134.03125","-134.03125","-200","-200","-200","-200","-200","-200","-193.578125","-193.578125","-193.578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"598","-200","-200","-200","-192.9453125","-192.9453125","-192.9453125","-136.3203125","-136.3203125","-136.3203125","-200","-200","-200","-200","-200","-200","-195.3515625","-195.3515625","-195.3515625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"599","-200","-200","-200","-197.3203125","-197.3203125","-197.3203125","-113.15625","-113.15625","-113.15625","-200","-200","-200","-200","-200","-200","-198.1171875","-198.1171875","-198.1171875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"600","-200","-200","-200","-197.65625","-197.65625","-197.65625","-97.2890625","-97.2890625","-97.2890625","-200","-200","-200","-200","-200","-200","-195.4453125","-195.4453125","-195.4453125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"601","-200","-200","-200","-200","-200","-200","-86.9296875","-86.9296875","-86.9296875","-199.2734375","-199.2734375","-199.2734375","-200","-200","-200","-200","-200","-200","-103.78125","-103.78125","-103.78125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"602","-200","-200","-200","-200","-200","-200","-87.5390625","-87.5390625","-87.5390625","-198.6484375","-198.6484375","-198.6484375","-200","-200","-200","-200","-200","-200","-106.6875","-106.6875","-106.6875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"603","-200","-200","-200","-200","-200","-200","-89.2578125","-89.2578125","-89.2578125","-198.34375","-198.34375","-198.34375","-200","-200","-200","-200","-200","-200","-105.484375","-105.484375","-105.484375","-188.875","-188.875","-188.875","-200","-200","-200","-200","-200","-200"
"604","-200","-200","-200","-200","-200","-200","-90.8671875","-90.8671875","-90.8671875","-198.3046875","-198.3046875","-198.3046875","-200","-200","-200","-200","-200","-200","-101.6015625","-101.6015625","-101.6015625","-193.5703125","-193.5703125","-193.5703125","-200","-200","-200","-200","-200","-200"
"605","-200","-200","-200","-200","-200","-200","-91.6484375","-91.6484375","-91.6484375","-197.0234375","-197.0234375","-197.0234375","-200","-200","-200","-200","-200","-200","-106.546875","-106.546875","-106.546875","-196.921875","-196.921875","-196.921875","-200","-200","-200","-200","-200","-200"
"606","-200","-200","-200","-200","-200","-200","-94.5078125","-94.5078125","-94.5078125","-195.5625","-195.5625","-195.5625","-200","-200","-200","-200","-200","-200","-103.9140625","-103.9140625","-103.9140625","-195.4140625","-195.4140625","-195.4140625","-200","-200","-200","-200","-200","-200"
"607","-200","-200","-200","-200","-200","-200","-94.5390625","-94.5390625","-94.5390625","-193.28125","-193.28125","-193.28125","-200","-200","-200","-200","-200","-200","-104.734375","-104.734375","-104.734375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"608","-200","-200","-200","-200","-200","-200","-89.5546875","-89.5546875","-89.5546875","-194.2734375","-194.2734375","-194.2734375","-200","-200","-200","-200","-200","-200","-106.7734375","-106.7734375","-106.7734375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"609","-200","-200","-200","-200","-200","-200","-89.4453125","-89.4453125","-89.4453125","-195.5","-195.5","-195.5","-200","-200","-200","-200","-200","-200","-103.21875","-103.21875","-103.21875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"610","-200","-200","-200","-200","-200","-200","-92.953125","-92.953125","-92.953125","-196","-196","-196","-200","-200","-200","-200","-200","-200","-104.890625","-104.890625","-104.890625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"611","-200","-200","-200","-200","-200","-200","-87.984375","-87.984375","-87.984375","-194.2265625","-194.2265625","-194.2265625","-200","-200","-200","-200","-200","-200","-106.8671875","-106.8671875","-106.8671875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"612","-200","-200","-200","-200","-200","-200","-89.9140625","-89.9140625","-89.9140625","-197.0078125","-197.0078125","-197.0078125","-200","-200","-200","-200","-200","-200","-102.328125","-102.328125","-102.328125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"613","-200","-200","-200","-200","-200","-200","-91.46875","-91.46875","-91.46875","-192.3828125","-192.3828125","-192.3828125","-200","-200","-200","-200","-200","-200","-104.4765625","-104.4765625","-104.4765625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"614","-200","-200","-200","-200","-200","-200","-95.5625","-95.5625","-95.5625","-192.0703125","-192.0703125","-192.0703125","-200","-200","-200","-200","-200","-200","-100.71875","-100.71875","-100.71875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"615","-200","-200","-200","-200","-200","-200","-95.3671875","-95.3671875","-95.3671875","-192.7265625","-192.7265625","-192.7265625","-200","-200","-200","-200","-200","-200","-102.3046875","-102.3046875","-102.3046875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"616","-200","-200","-200","-200","-200","-200","-102.015625","-102.015625","-102.015625","-194.015625","-194.015625","-194.015625","-200","-200","-200","-200","-200","-200","-104.3125","-104.3125","-104.3125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"617","-200","-200","-200","-200","-200","-200","-95.0546875","-95.0546875","-95.0546875","-198.3046875","-198.3046875","-198.3046875","-200","-200","-200","-200","-200","-200","-105.171875","-105.171875","-105.171875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"618","-200","-200","-200","-200","-200","-200","-87.4609375","-87.4609375","-87.4609375","-194.9375","-194.9375","-194.9375","-200","-200","-200","-200","-200","-200","-106.8984375","-106.8984375","-106.8984375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"619","-200","-200","-200","-200","-200","-200","-90.2734375","-90.2734375","-90.2734375","-194.046875","-194.046875","-194.046875","-200","-200","-200","-200","-200","-200","-103.5859375","-103.5859375","-103.5859375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"620","-200","-200","-200","-200","-200","-200","-91.09375","-91.09375","-91.09375","-194.9140625","-194.9140625","-194.9140625","-200","-200","-200","-200","-200","-200","-106.765625","-106.765625","-106.765625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"621","-118.4453125","-118.4453125","-118.4453125","-102.375","-102.375","-102.375","-108.609375","-108.609375","-108.609375","-200","-200","-200","-193.0234375","-193.0234375","-193.0234375","-200","-200","-200","-189.9375","-189.9375","-189.9375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"622","-118.9140625","-118.9140625","-118.9140625","-97.6328125","-97.6328125","-97.6328125","-116.5390625","-116.5390625","-116.5390625","-200","-200","-200","-195.921875","-195.921875","-195.921875","-200","-200","-200","-195.96875","-195.96875","-195.96875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"623","-118.7421875","-118.7421875","-118.7421875","-96.7578125","-96.7578125","-96.7578125","-101.5703125","-101.5703125","-101.5703125","-200","-200","-200","-196.0078125","-196.0078125","-196.0078125","-200","-200","-200","-199.109375","-199.109375","-199.109375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"624","-118.2734375","-118.2734375","-118.2734375","-102.0859375","-102.0859375","-102.0859375","-89.4453125","-89.4453125","-89.4453125","-200","-200","-200","-196.6875","-196.6875","-196.6875","-200","-200","-200","-198.2890625","-198.2890625","-198.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"625","-121.3203125","-121.3203125","-121.3203125","-98.296875","-98.296875","-98.296875","-95.0859375","-95.0859375","-95.0859375","-200","-200","-200","-192.9609375","-192.9609375","-192.9609375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"626","-119.640625","-119.640625","-119.640625","-108.8203125","-108.8203125","-108.8203125","-98.515625","-98.515625","-98.515625","-200","-200","-200","-193.2265625","-193.2265625","-193.2265625","-200","-200","-200","-199.1015625","-199.1015625","-199.1015625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"627","-122.2890625","-122.2890625","-122.2890625","-114.2265625","-114.2265625","-114.2265625","-95.046875","-95.046875","-95.046875","-200","-200","-200","-193.3828125","-193.3828125","-193.3828125","-200","-200","-200","-199.2734375","-199.2734375","-199.2734375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"628","-117.09375","-117.09375","-117.09375","-109.96875","-109.96875","-109.96875","-96.0703125","-96.0703125","-96.0703125","-199.5625","-199.5625","-199.5625","-194.75","-194.75","-194.75","-200","-200","-200","-199.1171875","-199.1171875","-199.1171875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"629","-115.8046875","-115.8046875","-115.8046875","-104.1171875","-104.1171875","-104.1171875","-95.375","-95.375","-95.375","-195.953125","-195.953125","-195.953125","-192.109375","-192.109375","-192.109375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"630","-120.2265625","-120.2265625","-120.2265625","-100.609375","-100.609375","-100.609375","-89.796875","-89.796875","-89.796875","-198.5625","-198.5625","-198.5625","-191.8359375","-191.8359375","-191.8359375","-200","-200","-200","-194.5390625","-194.5390625","-194.5390625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"631","-116.9609375","-116.9609375","-116.9609375","-106.34375","-106.34375","-106.34375","-91.9140625","-91.9140625","-91.9140625","-200","-200","-200","-191.8359375","-191.8359375","-191.8359375","-200","-200","-200","-197.3828125","-197.3828125","-197.3828125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"632","-116.5703125","-116.5703125","-116.5703125","-106.2578125","-106.2578125","-106.2578125","-91.7109375","-91.7109375","-91.7109375","-200","-200","-200","-193.6484375","-193.6484375","-193.6484375","-200","-200","-200","-194.5546875","-194.5546875","-194.5546875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"633","-119.4609375","-119.4609375","-119.4609375","-98.578125","-98.578125","-98.578125","-93.4765625","-93.4765625","-93.4765625","-200","-200","-200","-191.625","-191.625","-191.625","-200","-200","-200","-192.546875","-192.546875","-192.546875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"634","-111.75","-111.75","-111.75","-98.4296875","-98.4296875","-98.4296875","-95.8203125","-95.8203125","-95.8203125","-199.1328125","-199.1328125","-199.1328125","-190","-190","-190","-200","-200","-200","-199.125","-199.125","-199.125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"635","-117.2578125","-117.2578125","-117.2578125","-102.2578125","-102.2578125","-102.2578125","-89.7890625","-89.7890625","-89.7890625","-198.328125","-198.328125","-198.328125","-192.7734375","-192.7734375","-192.7734375","-200","-200","-200","-198.3671875","-198.3671875","-198.3671875","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"636","-115.2109375","-115.2109375","-115.2109375","-103.71875","-103.71875","-103.71875","-94.640625","-94.640625","-94.640625","-198.765625","-198.765625","-198.765625","-192.7421875","-192.7421875","-192.7421875","-200","-200","-200","-197.2890625","-197.2890625","-197.2890625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"637","-111.03125","-111.03125","-111.03125","-109.15625","-109.15625","-109.15625","-92.953125","-92.953125","-92.953125","-194.8984375","-194.8984375","-194.8984375","-195.6328125","-195.6328125","-195.6328125","-200","-200","-200","-198.28125","-198.28125","-198.28125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"638","-114.953125","-114.953125","-114.953125","-107.3515625","-107.3515625","-107.3515625","-99.1953125","-99.1953125","-99.1953125","-193.5703125","-193.5703125","-193.5703125","-194.0703125","-194.0703125","-194.0703125","-200","-200","-200","-197.7109375","-197.7109375","-197.7109375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"639","-119.1640625","-119.1640625","-119.1640625","-94.828125","-94.828125","-94.828125","-91.109375","-91.109375","-91.109375","-195.9765625","-195.9765625","-195.9765625","-193.90625","-193.90625","-193.90625","-200","-200","-200","-198.703125","-198.703125","-198.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"640","-119.2421875","-119.2421875","-119.2421875","-100.21875","-100.21875","-100.21875","-96.6640625","-96.6640625","-96.6640625","-197.328125","-197.328125","-197.328125","-193.5234375","-193.5234375","-193.5234375","-200","-200","-200","-195.3515625","-195.3515625","-195.3515625","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"641","-146.25","-146.25","-146.25","-200","-200","-200","-85.09375","-85.09375","-85.09375","-200","-200","-200","-121.1171875","-121.1171875","-121.1171875","-200","-200","-200","-200","-200","-200","-85.984375","-85.984375","-85.984375","-115.671875","-115.671875","-115.671875","-200","-200","-200"
"642","-193.828125","-193.828125","-193.828125","-200","-200","-200","-81.734375","-81.734375","-81.734375","-200","-200","-200","-119.5390625","-119.5390625","-119.5390625","-200","-200","-200","-200","-200","-200","-85.140625","-85.140625","-85.140625","-110.8125","-110.8125","-110.8125","-200","-200","-200"
"643","-195.5234375","-195.5234375","-195.5234375","-200","-200","-200","-84.390625","-84.390625","-84.390625","-200","-200","-200","-119.234375","-119.234375","-119.234375","-200","-200","-200","-200","-200","-200","-83.4140625","-83.4140625","-83.4140625","-109.015625","-109.015625","-109.015625","-200","-200","-200"
"644","-154.6640625","-154.6640625","-154.6640625","-200","-200","-200","-90.3203125","-90.3203125","-90.3203125","-200","-200","-200","-118.90625","-118.90625","-118.90625","-200","-200","-200","-200","-200","-200","-87.453125","-87.453125","-87.453125","-112.8515625","-112.8515625","-112.8515625","-200","-200","-200"
"645","-167.3984375","-167.3984375","-167.3984375","-200","-200","-200","-86.6328125","-86.6328125","-86.6328125","-200","-200","-200","-118.1640625","-118.1640625","-118.1640625","-200","-200","-200","-200","-200","-200","-87.53125","-87.53125","-87.53125","-115.34375","-115.34375","-115.34375","-200","-200","-200"
"646","-157.203125","-157.203125","-157.203125","-200","-200","-200","-86.3671875","-86.3671875","-86.3671875","-200","-200","-200","-120.59375","-120.59375","-120.59375","-200","-200","-200","-200","-200","-200","-85.7421875","-85.7421875","-85.7421875","-110.8046875","-110.8046875","-110.8046875","-200","-200","-200"
"647","-159.7734375","-159.7734375","-159.7734375","-200","-200","-200","-86.7421875","-86.7421875","-86.7421875","-200","-200","-200","-125.0078125","-125.0078125","-125.0078125","-200","-200","-200","-200","-200","-200","-90.640625","-90.640625","-90.640625","-109.8515625","-109.8515625","-109.8515625","-200","-200","-200"
"648","-173.328125","-173.328125","-173.328125","-200","-200","-200","-87.1484375","-87.1484375","-87.1484375","-200","-200","-200","-124.25","-124.25","-124.25","-200","-200","-200","-200","-200","-200","-88.6015625","-88.6015625","-88.6015625","-108.875","-108.875","-108.875","-200","-200","-200"
"649","-170","-170","-170","-200","-200","-200","-84.265625","-84.265625","-84.265625","-200","-200","-200","-120.4296875","-120.4296875","-120.4296875","-200","-200","-200","-200","-200","-200","-89.6953125","-89.6953125","-89.6953125","-110.375","-110.375","-110.375","-200","-200","-200"
"650","-167.765625","-167.765625","-167.765625","-200","-200","-200","-83.8515625","-83.8515625","-83.8515625","-200","-200","-200","-118.6484375","-118.6484375","-118.6484375","-200","-200","-200","-200","-200","-200","-85.4765625","-85.4765625","-85.4765625","-109.8671875","-109.8671875","-109.8671875","-200","-200","-200"
"651","-184.1171875","-184.1171875","-184.1171875","-200","-200","-200","-87.59375","-87.59375","-87.59375","-200","-200","-200","-116.5703125","-116.5703125","-116.5703125","-200","-200","-200","-200","-200","-200","-85.6171875","-85.6171875","-85.6171875","-113.1484375","-113.1484375","-113.1484375","-200","-200","-200"
"652","-191.578125","-191.578125","-191.578125","-200","-200","-200","-87.4453125","-87.4453125","-87.4453125","-200","-200","-200","-117.4375","-117.4375","-117.4375","-200","-200","-200","-200","-200","-200","-86.2734375","-86.2734375","-86.2734375","-107.984375","-107.984375","-107.984375","-200","-200","-200"
"653","-193.984375","-193.984375","-193.984375","-200","-200","-200","-86.3125","-86.3125","-86.3125","-200","-200","-200","-112.6015625","-112.6015625","-112.6015625","-200","-200","-200","-200","-200","-200","-87.3828125","-87.3828125","-87.3828125","-106.4453125","-106.4453125","-106.4453125","-200","-200","-200"
"654","-179.9921875","-179.9921875","-179.9921875","-200","-200","-200","-87.1953125","-87.1953125","-87.1953125","-200","-200","-200","-121.21875","-121.21875","-121.21875","-200","-200","-200","-200","-200","-200","-85.0703125","-85.0703125","-85.0703125","-108.453125","-108.453125","-108.453125","-200","-200","-200"
"655","-180.328125","-180.328125","-180.328125","-200","-200","-200","-82.9296875","-82.9296875","-82.9296875","-200","-200","-200","-116.8515625","-116.8515625","-116.8515625","-200","-200","-200","-200","-200","-200","-88.8203125","-88.8203125","-88.8203125","-106.625","-106.625","-106.625","-200","-200","-200"
"656","-185.8984375","-185.8984375","-185.8984375","-200","-200","-200","-88.09375","-88.09375","-88.09375","-200","-200","-200","-115.6640625","-115.6640625","-115.6640625","-200","-200","-200","-200","-200","-200","-85.8359375","-85.8359375","-85.8359375","-116.8203125","-116.8203125","-116.8203125","-200","-200","-200"
"657","-194.6015625","-194.6015625","-194.6015625","-200","-200","-200","-84.28125","-84.28125","-84.28125","-200","-200","-200","-122.5703125","-122.5703125","-122.5703125","-200","-200","-200","-200","-200","-200","-85.703125","-85.703125","-85.703125","-109.046875","-109.046875","-109.046875","-200","-200","-200"
"658","-180.3515625","-180.3515625","-180.3515625","-200","-200","-200","-85.6875","-85.6875","-85.6875","-200","-200","-200","-122.3359375","-122.3359375","-122.3359375","-200","-200","-200","-200","-200","-200","-84.96875","-84.96875","-84.96875","-111.9765625","-111.9765625","-111.9765625","-200","-200","-200"
