"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_50_trial_0_contcorrect_True - current_best_fitness__MAX"
"979","31.265625","31.265625","31.265625","14.75","14.75","14.75","9.359375","9.359375","9.359375","110.3671875","110.3671875","110.3671875","9.3828125","9.3828125","9.3828125","15.5390625","15.5390625","15.5390625","31.5625","31.5625","31.5625","9.78125","9.78125","9.78125","125.671875","125.671875","125.671875","11.453125","11.453125","11.453125"
"980","19.6875","19.6875","19.6875","13.0625","13.0625","13.0625","11.40625","11.40625","11.40625","101.1328125","101.1328125","101.1328125","9.3671875","9.3671875","9.3671875","15.6484375","15.6484375","15.6484375","40.2578125","40.2578125","40.2578125","9.78125","9.78125","9.78125","111.4921875","111.4921875","111.4921875","11.40625","11.40625","11.40625"
"981","143.5546875","143.5546875","143.5546875","13.4140625","13.4140625","13.4140625","11.546875","11.546875","11.546875","120.875","120.875","120.875","9.375","9.375","9.375","15.6953125","15.6953125","15.6953125","33.609375","33.609375","33.609375","9.8515625","9.8515625","9.8515625","120.03125","120.03125","120.03125","11.4765625","11.4765625","11.4765625"
"982","16.5234375","16.5234375","16.5234375","13.078125","13.078125","13.078125","11.390625","11.390625","11.390625","106.015625","106.015625","106.015625","9.3515625","9.3515625","9.3515625","19.4296875","19.4296875","19.4296875","33.7734375","33.7734375","33.7734375","9.9609375","9.9609375","9.9609375","114.3984375","114.3984375","114.3984375","11.5625","11.5625","11.5625"
"983","116.6171875","116.6171875","116.6171875","12.0625","12.0625","12.0625","9.421875","9.421875","9.421875","86.359375","86.359375","86.359375","9.234375","9.234375","9.234375","36.5","36.5","36.5","22.78125","22.78125","22.78125","9.984375","9.984375","9.984375","112.1640625","112.1640625","112.1640625","11.5","11.5","11.5"
"984","166.09375","166.09375","166.09375","15.4765625","15.4765625","15.4765625","9.4921875","9.4921875","9.4921875","86.140625","86.140625","86.140625","9.390625","9.390625","9.390625","82.6328125","82.6328125","82.6328125","42.6171875","42.6171875","42.6171875","9.609375","9.609375","9.609375","121.1640625","121.1640625","121.1640625","11.515625","11.515625","11.515625"
"985","134.046875","134.046875","134.046875","14.0703125","14.0703125","14.0703125","9.3046875","9.3046875","9.3046875","111.734375","111.734375","111.734375","9.375","9.375","9.375","98.6015625","98.6015625","98.6015625","29.296875","29.296875","29.296875","9.4921875","9.4921875","9.4921875","113.65625","113.65625","113.65625","11.5078125","11.5078125","11.5078125"
"986","181.75","181.75","181.75","12.28125","12.28125","12.28125","9.4140625","9.4140625","9.4140625","95.171875","95.171875","95.171875","9.328125","9.328125","9.328125","105.2421875","105.2421875","105.2421875","47.7109375","47.7109375","47.7109375","9.9140625","9.9140625","9.9140625","120.8984375","120.8984375","120.8984375","11.5546875","11.5546875","11.5546875"
"987","18.15625","18.15625","18.15625","12.28125","12.28125","12.28125","9.375","9.375","9.375","106.21875","106.21875","106.21875","9.3203125","9.3203125","9.3203125","107.390625","107.390625","107.390625","48.734375","48.734375","48.734375","9.875","9.875","9.875","117.375","117.375","117.375","11.53125","11.53125","11.53125"
"988","125.96875","125.96875","125.96875","13.078125","13.078125","13.078125","9.3515625","9.3515625","9.3515625","185.28125","185.28125","185.28125","9.46875","9.46875","9.46875","35.78125","35.78125","35.78125","36.078125","36.078125","36.078125","9.390625","9.390625","9.390625","116.1796875","116.1796875","116.1796875","11.59375","11.59375","11.59375"
"989","50.296875","50.296875","50.296875","12.4453125","12.4453125","12.4453125","9.7265625","9.7265625","9.7265625","200","200","200","9.359375","9.359375","9.359375","21.5625","21.5625","21.5625","45.171875","45.171875","45.171875","9.453125","9.453125","9.453125","115.3671875","115.3671875","115.3671875","11.59375","11.59375","11.59375"
"990","112.4609375","112.4609375","112.4609375","13.8984375","13.8984375","13.8984375","9.90625","9.90625","9.90625","194.5","194.5","194.5","9.296875","9.296875","9.296875","17.015625","17.015625","17.015625","51.875","51.875","51.875","9.3828125","9.3828125","9.3828125","115.78125","115.78125","115.78125","11.4765625","11.4765625","11.4765625"
"991","19.3203125","19.3203125","19.3203125","16.3515625","16.3515625","16.3515625","11.515625","11.515625","11.515625","200","200","200","9.40625","9.40625","9.40625","15.4296875","15.4296875","15.4296875","30.3125","30.3125","30.3125","9.7578125","9.7578125","9.7578125","114.671875","114.671875","114.671875","11.390625","11.390625","11.390625"
"992","120.3828125","120.3828125","120.3828125","15.1953125","15.1953125","15.1953125","11.5078125","11.5078125","11.5078125","125.90625","125.90625","125.90625","9.25","9.25","9.25","15.5390625","15.5390625","15.5390625","24.2578125","24.2578125","24.2578125","10.359375","10.359375","10.359375","120.40625","120.40625","120.40625","11.46875","11.46875","11.46875"
"993","24.796875","24.796875","24.796875","16.828125","16.828125","16.828125","11.5625","11.5625","11.5625","77.28125","77.28125","77.28125","9.1796875","9.1796875","9.1796875","58.4296875","58.4296875","58.4296875","37.5234375","37.5234375","37.5234375","10.4453125","10.4453125","10.4453125","124.265625","124.265625","124.265625","11.546875","11.546875","11.546875"
"994","130.953125","130.953125","130.953125","13.703125","13.703125","13.703125","11.6875","11.6875","11.6875","24.3125","24.3125","24.3125","9.3359375","9.3359375","9.3359375","95.8125","95.8125","95.8125","26.9375","26.9375","26.9375","10.5703125","10.5703125","10.5703125","116.9140625","116.9140625","116.9140625","11.5","11.5","11.5"
"995","127.609375","127.609375","127.609375","14.1875","14.1875","14.1875","10.5390625","10.5390625","10.5390625","22.7421875","22.7421875","22.7421875","9.1796875","9.1796875","9.1796875","101.453125","101.453125","101.453125","23.9921875","23.9921875","23.9921875","10.3515625","10.3515625","10.3515625","119.625","119.625","119.625","11.4921875","11.4921875","11.4921875"
"996","190.234375","190.234375","190.234375","13.75","13.75","13.75","9.3046875","9.3046875","9.3046875","20.2265625","20.2265625","20.2265625","10.8984375","10.8984375","10.8984375","109.953125","109.953125","109.953125","13.1328125","13.1328125","13.1328125","10.390625","10.390625","10.390625","116.0546875","116.0546875","116.0546875","11.4921875","11.4921875","11.4921875"
"997","12.2265625","12.2265625","12.2265625","14.1875","14.1875","14.1875","9.4296875","9.4296875","9.4296875","19.7109375","19.7109375","19.7109375","9.3671875","9.3671875","9.3671875","118.0078125","118.0078125","118.0078125","11.53125","11.53125","11.53125","10.0546875","10.0546875","10.0546875","118.875","118.875","118.875","11.53125","11.53125","11.53125"
"998","12.3046875","12.3046875","12.3046875","14.015625","14.015625","14.015625","9.3671875","9.3671875","9.3671875","17.140625","17.140625","17.140625","9.6328125","9.6328125","9.6328125","128.25","128.25","128.25","9.7109375","9.7109375","9.7109375","9.8828125","9.8828125","9.8828125","118.09375","118.09375","118.09375","11.4296875","11.4296875","11.4296875"
"999","10.7734375","10.7734375","10.7734375","13.15625","13.15625","13.15625","9.4453125","9.4453125","9.4453125","200","200","200","9.71875","9.71875","9.71875","143.6015625","143.6015625","143.6015625","10.96875","10.96875","10.96875","9.921875","9.921875","9.921875","111.21875","111.21875","111.21875","11.65625","11.65625","11.65625"
"1000","12.3203125","12.3203125","12.3203125","13.40625","13.40625","13.40625","11.46875","11.46875","11.46875","200","200","200","9.2890625","9.2890625","9.2890625","174.8203125","174.8203125","174.8203125","14.90625","14.90625","14.90625","9.484375","9.484375","9.484375","109.953125","109.953125","109.953125","11.6171875","11.6171875","11.6171875"
"1001","40.4453125","40.4453125","40.4453125","187.1640625","187.1640625","187.1640625","11.5","11.5","11.5","200","200","200","66.7109375","66.7109375","66.7109375","9.2734375","9.2734375","9.2734375","11.5","11.5","11.5","34.5234375","34.5234375","34.5234375","12.8828125","12.8828125","12.8828125","12.0546875","12.0546875","12.0546875"
"1002","52.7109375","52.7109375","52.7109375","199.59375","199.59375","199.59375","9.90625","9.90625","9.90625","199.6484375","199.6484375","199.6484375","14.5234375","14.5234375","14.5234375","9.46875","9.46875","9.46875","11.640625","11.640625","11.640625","11.1171875","11.1171875","11.1171875","13.96875","13.96875","13.96875","12.4375","12.4375","12.4375"
"1003","66.9296875","66.9296875","66.9296875","108.3671875","108.3671875","108.3671875","13","13","13","200","200","200","28.5234375","28.5234375","28.5234375","9.75","9.75","9.75","11.546875","11.546875","11.546875","9.2265625","9.2265625","9.2265625","14.265625","14.265625","14.265625","12.0390625","12.0390625","12.0390625"
"1004","116.671875","116.671875","116.671875","107.9296875","107.9296875","107.9296875","11.4453125","11.4453125","11.4453125","200","200","200","46","46","46","9.3359375","9.3359375","9.3359375","11.484375","11.484375","11.484375","9.3515625","9.3515625","9.3515625","13.15625","13.15625","13.15625","12.1796875","12.1796875","12.1796875"
"1005","97.0625","97.0625","97.0625","99.671875","99.671875","99.671875","11.2734375","11.2734375","11.2734375","199.9453125","199.9453125","199.9453125","31.859375","31.859375","31.859375","9.3515625","9.3515625","9.3515625","9.3046875","9.3046875","9.3046875","9.3984375","9.3984375","9.3984375","14.2421875","14.2421875","14.2421875","12.2109375","12.2109375","12.2109375"
"1006","86.6328125","86.6328125","86.6328125","47.0859375","47.0859375","47.0859375","9.671875","9.671875","9.671875","200","200","200","35.1328125","35.1328125","35.1328125","11.53125","11.53125","11.53125","9.296875","9.296875","9.296875","9.359375","9.359375","9.359375","13.6640625","13.6640625","13.6640625","12.1484375","12.1484375","12.1484375"
"1007","52.234375","52.234375","52.234375","80.8046875","80.8046875","80.8046875","9.2734375","9.2734375","9.2734375","200","200","200","84.1484375","84.1484375","84.1484375","11.5390625","11.5390625","11.5390625","10.4921875","10.4921875","10.4921875","9.328125","9.328125","9.328125","12.8515625","12.8515625","12.8515625","11.9765625","11.9765625","11.9765625"
"1008","85.796875","85.796875","85.796875","127.21875","127.21875","127.21875","9.265625","9.265625","9.265625","200","200","200","81.046875","81.046875","81.046875","10.96875","10.96875","10.96875","10.5","10.5","10.5","9.3359375","9.3359375","9.3359375","14.234375","14.234375","14.234375","11.9921875","11.9921875","11.9921875"
"1009","41.40625","41.40625","41.40625","142.03125","142.03125","142.03125","9.3671875","9.3671875","9.3671875","200","200","200","102.1171875","102.1171875","102.1171875","10.6875","10.6875","10.6875","9.3125","9.3125","9.3125","13.9453125","13.9453125","13.9453125","14.0703125","14.0703125","14.0703125","11.96875","11.96875","11.96875"
"1010","97.1953125","97.1953125","97.1953125","130.4609375","130.4609375","130.4609375","9.375","9.375","9.375","200","200","200","106.5390625","106.5390625","106.5390625","10.0625","10.0625","10.0625","9.3359375","9.3359375","9.3359375","17.6953125","17.6953125","17.6953125","12.828125","12.828125","12.828125","11.984375","11.984375","11.984375"
"1011","169.078125","169.078125","169.078125","121.6015625","121.6015625","121.6015625","9.2734375","9.2734375","9.2734375","200","200","200","108.546875","108.546875","108.546875","10.796875","10.796875","10.796875","9.3203125","9.3203125","9.3203125","65.03125","65.03125","65.03125","14.671875","14.671875","14.671875","11.8203125","11.8203125","11.8203125"
"1012","170.3046875","170.3046875","170.3046875","117.046875","117.046875","117.046875","9.3046875","9.3046875","9.3046875","200","200","200","107.765625","107.765625","107.765625","10.9375","10.9375","10.9375","11.5703125","11.5703125","11.5703125","29.640625","29.640625","29.640625","14.328125","14.328125","14.328125","11.890625","11.890625","11.890625"
"1013","53.515625","53.515625","53.515625","26.234375","26.234375","26.234375","9.4609375","9.4609375","9.4609375","200","200","200","105.4921875","105.4921875","105.4921875","10.953125","10.953125","10.953125","10.609375","10.609375","10.609375","25.7734375","25.7734375","25.7734375","14.0859375","14.0859375","14.0859375","11.8515625","11.8515625","11.8515625"
"1014","41.0625","41.0625","41.0625","30.7578125","30.7578125","30.7578125","9.296875","9.296875","9.296875","200","200","200","106.9140625","106.9140625","106.9140625","10.3671875","10.3671875","10.3671875","11.5546875","11.5546875","11.5546875","26.421875","26.421875","26.421875","14.703125","14.703125","14.703125","11.71875","11.71875","11.71875"
"1015","30.9609375","30.9609375","30.9609375","28.640625","28.640625","28.640625","9.2734375","9.2734375","9.2734375","200","200","200","104.328125","104.328125","104.328125","9.5234375","9.5234375","9.5234375","11.25","11.25","11.25","25.625","25.625","25.625","13.96875","13.96875","13.96875","11.609375","11.609375","11.609375"
"1016","23.3828125","23.3828125","23.3828125","29.6875","29.6875","29.6875","9.2734375","9.2734375","9.2734375","200","200","200","96.0078125","96.0078125","96.0078125","10.171875","10.171875","10.171875","9.3046875","9.3046875","9.3046875","24.75","24.75","24.75","13.1796875","13.1796875","13.1796875","11.625","11.625","11.625"
"1017","23.5703125","23.5703125","23.5703125","28.078125","28.078125","28.078125","9.359375","9.359375","9.359375","200","200","200","60.875","60.875","60.875","11.4375","11.4375","11.4375","9.265625","9.265625","9.265625","19.625","19.625","19.625","16.1328125","16.1328125","16.1328125","11.78125","11.78125","11.78125"
"1018","21.7265625","21.7265625","21.7265625","24.6875","24.6875","24.6875","9.25","9.25","9.25","200","200","200","75.375","75.375","75.375","21.09375","21.09375","21.09375","9.3515625","9.3515625","9.3515625","19.6640625","19.6640625","19.6640625","14.328125","14.328125","14.328125","11.765625","11.765625","11.765625"
"1019","24.390625","24.390625","24.390625","22.7109375","22.7109375","22.7109375","9.3046875","9.3046875","9.3046875","199.9921875","199.9921875","199.9921875","69.5703125","69.5703125","69.5703125","53.7421875","53.7421875","53.7421875","9.328125","9.328125","9.328125","19.9375","19.9375","19.9375","13.109375","13.109375","13.109375","11.71875","11.71875","11.71875"
"1020","45.3828125","45.3828125","45.3828125","16.1796875","16.1796875","16.1796875","9.4296875","9.4296875","9.4296875","200","200","200","75.1171875","75.1171875","75.1171875","78.5078125","78.5078125","78.5078125","9.4296875","9.4296875","9.4296875","18.7890625","18.7890625","18.7890625","15.21875","15.21875","15.21875","11.6796875","11.6796875","11.6796875"
"1021","57.671875","57.671875","57.671875","23.328125","23.328125","23.328125","9.46875","9.46875","9.46875","200","200","200","85.0859375","85.0859375","85.0859375","85.125","85.125","85.125","9.21875","9.21875","9.21875","18.0546875","18.0546875","18.0546875","12.265625","12.265625","12.265625","11.75","11.75","11.75"
"1022","68.203125","68.203125","68.203125","22.71875","22.71875","22.71875","9.3359375","9.3359375","9.3359375","200","200","200","61.3515625","61.3515625","61.3515625","112.375","112.375","112.375","9.328125","9.328125","9.328125","17.328125","17.328125","17.328125","13.6875","13.6875","13.6875","11.578125","11.578125","11.578125"
"1023","62.6171875","62.6171875","62.6171875","17.5703125","17.5703125","17.5703125","9.3359375","9.3359375","9.3359375","200","200","200","18.1171875","18.1171875","18.1171875","119.46875","119.46875","119.46875","11.5234375","11.5234375","11.5234375","14.9375","14.9375","14.9375","14.203125","14.203125","14.203125","11.5703125","11.5703125","11.5703125"
"1024","80.9296875","80.9296875","80.9296875","18.9453125","18.9453125","18.9453125","9.328125","9.328125","9.328125","200","200","200","15.484375","15.484375","15.484375","123.828125","123.828125","123.828125","10.640625","10.640625","10.640625","13.8984375","13.8984375","13.8984375","15.3515625","15.3515625","15.3515625","11.3359375","11.3359375","11.3359375"
"1025","71.8125","71.8125","71.8125","16.9296875","16.9296875","16.9296875","9.3671875","9.3671875","9.3671875","200","200","200","14.2265625","14.2265625","14.2265625","130.59375","130.59375","130.59375","11.4453125","11.4453125","11.4453125","13.8046875","13.8046875","13.8046875","22.015625","22.015625","22.015625","11.5234375","11.5234375","11.5234375"
"1026","42.578125","42.578125","42.578125","20.8359375","20.8359375","20.8359375","9.3515625","9.3515625","9.3515625","200","200","200","13.1484375","13.1484375","13.1484375","102.3828125","102.3828125","102.3828125","11.4609375","11.4609375","11.4609375","13.828125","13.828125","13.828125","23.1015625","23.1015625","23.1015625","11.5546875","11.5546875","11.5546875"
"1027","42.3203125","42.3203125","42.3203125","16.78125","16.78125","16.78125","9.421875","9.421875","9.421875","200","200","200","12.7578125","12.7578125","12.7578125","62.703125","62.703125","62.703125","11.546875","11.546875","11.546875","13.0703125","13.0703125","13.0703125","18.34375","18.34375","18.34375","11.703125","11.703125","11.703125"
"1028","35.6328125","35.6328125","35.6328125","16.2734375","16.2734375","16.2734375","9.328125","9.328125","9.328125","200","200","200","12.546875","12.546875","12.546875","125.1015625","125.1015625","125.1015625","11.3984375","11.3984375","11.3984375","12.984375","12.984375","12.984375","14.1875","14.1875","14.1875","11.6640625","11.6640625","11.6640625"
"1029","49.640625","49.640625","49.640625","17.1015625","17.1015625","17.1015625","9.375","9.375","9.375","200","200","200","12.3125","12.3125","12.3125","152.609375","152.609375","152.609375","9.5234375","9.5234375","9.5234375","13.90625","13.90625","13.90625","12.453125","12.453125","12.453125","11.71875","11.71875","11.71875"
"1030","48.1640625","48.1640625","48.1640625","15.8046875","15.8046875","15.8046875","9.4453125","9.4453125","9.4453125","200","200","200","12.1328125","12.1328125","12.1328125","149.9140625","149.9140625","149.9140625","9.375","9.375","9.375","13.8828125","13.8828125","13.8828125","24.2734375","24.2734375","24.2734375","11.5546875","11.5546875","11.5546875"
"1031","45.1484375","45.1484375","45.1484375","18.4765625","18.4765625","18.4765625","9.484375","9.484375","9.484375","200","200","200","12.171875","12.171875","12.171875","131.78125","131.78125","131.78125","9.4296875","9.4296875","9.4296875","14.3515625","14.3515625","14.3515625","23.6484375","23.6484375","23.6484375","11.6875","11.6875","11.6875"
"1032","43.4375","43.4375","43.4375","16.703125","16.703125","16.703125","9.296875","9.296875","9.296875","194.8359375","194.8359375","194.8359375","12.078125","12.078125","12.078125","142.890625","142.890625","142.890625","9.34375","9.34375","9.34375","17.4375","17.4375","17.4375","17.9296875","17.9296875","17.9296875","11.7265625","11.7265625","11.7265625"
"1033","27.234375","27.234375","27.234375","20.921875","20.921875","20.921875","9.2265625","9.2265625","9.2265625","82.28125","82.28125","82.28125","12.296875","12.296875","12.296875","165.03125","165.03125","165.03125","9.3515625","9.3515625","9.3515625","18.703125","18.703125","18.703125","33.328125","33.328125","33.328125","11.8359375","11.8359375","11.8359375"
"1034","27.0859375","27.0859375","27.0859375","24.484375","24.484375","24.484375","9.3203125","9.3203125","9.3203125","155.4375","155.4375","155.4375","12.0625","12.0625","12.0625","167.328125","167.328125","167.328125","9.3671875","9.3671875","9.3671875","19.125","19.125","19.125","12.578125","12.578125","12.578125","11.7421875","11.7421875","11.7421875"
"1035","22.8046875","22.8046875","22.8046875","18.7421875","18.7421875","18.7421875","9.2109375","9.2109375","9.2109375","200","200","200","12.3984375","12.3984375","12.3984375","163.625","163.625","163.625","9.25","9.25","9.25","15.6484375","15.6484375","15.6484375","13.734375","13.734375","13.734375","11.4453125","11.4453125","11.4453125"
"1036","21.390625","21.390625","21.390625","20.484375","20.484375","20.484375","9.2890625","9.2890625","9.2890625","147.8359375","147.8359375","147.8359375","12.953125","12.953125","12.953125","159.8984375","159.8984375","159.8984375","9.3046875","9.3046875","9.3046875","15.71875","15.71875","15.71875","13.0390625","13.0390625","13.0390625","11.5078125","11.5078125","11.5078125"
"1037","22.2890625","22.2890625","22.2890625","24.828125","24.828125","24.828125","9.25","9.25","9.25","165.515625","165.515625","165.515625","12.796875","12.796875","12.796875","146.0625","146.0625","146.0625","9.34375","9.34375","9.34375","16.7578125","16.7578125","16.7578125","14.921875","14.921875","14.921875","11.875","11.875","11.875"
"1038","21.5859375","21.5859375","21.5859375","18.9140625","18.9140625","18.9140625","9.4140625","9.4140625","9.4140625","76.5","76.5","76.5","13.1484375","13.1484375","13.1484375","117.9375","117.9375","117.9375","9.25","9.25","9.25","16.84375","16.84375","16.84375","17.328125","17.328125","17.328125","11.6484375","11.6484375","11.6484375"
"1039","21.375","21.375","21.375","16.9296875","16.9296875","16.9296875","9.2890625","9.2890625","9.2890625","74.4609375","74.4609375","74.4609375","12.59375","12.59375","12.59375","123.3671875","123.3671875","123.3671875","9.34375","9.34375","9.34375","14.265625","14.265625","14.265625","15.046875","15.046875","15.046875","10.53125","10.53125","10.53125"
"1040","25.875","25.875","25.875","18.75","18.75","18.75","9.3125","9.3125","9.3125","61.59375","61.59375","61.59375","12.6640625","12.6640625","12.6640625","82.890625","82.890625","82.890625","9.234375","9.234375","9.234375","12.3203125","12.3203125","12.3203125","16.8515625","16.8515625","16.8515625","10.3125","10.3125","10.3125"
"1041","24.6484375","24.6484375","24.6484375","17.59375","17.59375","17.59375","9.2734375","9.2734375","9.2734375","134.4140625","134.4140625","134.4140625","12.1328125","12.1328125","12.1328125","96.828125","96.828125","96.828125","9.3515625","9.3515625","9.3515625","10.796875","10.796875","10.796875","11.890625","11.890625","11.890625","11.4921875","11.4921875","11.4921875"
"1042","27.84375","27.84375","27.84375","18.1484375","18.1484375","18.1484375","9.3125","9.3125","9.3125","160.0703125","160.0703125","160.0703125","12.5625","12.5625","12.5625","145.1640625","145.1640625","145.1640625","9.21875","9.21875","9.21875","9.5703125","9.5703125","9.5703125","11.4921875","11.4921875","11.4921875","12.0859375","12.0859375","12.0859375"
"1043","23.8046875","23.8046875","23.8046875","22.6640625","22.6640625","22.6640625","9.453125","9.453125","9.453125","151.5078125","151.5078125","151.5078125","12.6328125","12.6328125","12.6328125","144.0234375","144.0234375","144.0234375","9.2578125","9.2578125","9.2578125","9.4609375","9.4609375","9.4609375","13.1640625","13.1640625","13.1640625","11.71875","11.71875","11.71875"
"1044","23.7265625","23.7265625","23.7265625","37.1484375","37.1484375","37.1484375","9.3203125","9.3203125","9.3203125","95.1015625","95.1015625","95.1015625","12.984375","12.984375","12.984375","144.890625","144.890625","144.890625","9.3671875","9.3671875","9.3671875","9.7578125","9.7578125","9.7578125","12.3828125","12.3828125","12.3828125","10.59375","10.59375","10.59375"
"1045","24.328125","24.328125","24.328125","108.40625","108.40625","108.40625","9.2421875","9.2421875","9.2421875","71.5703125","71.5703125","71.5703125","13.0390625","13.0390625","13.0390625","147.2578125","147.2578125","147.2578125","9.5390625","9.5390625","9.5390625","10.5703125","10.5703125","10.5703125","13.8828125","13.8828125","13.8828125","11.640625","11.640625","11.640625"
"1046","28.3984375","28.3984375","28.3984375","188.5703125","188.5703125","188.5703125","9.21875","9.21875","9.21875","114.6953125","114.6953125","114.6953125","13.1015625","13.1015625","13.1015625","139.4296875","139.4296875","139.4296875","9.8125","9.8125","9.8125","10.484375","10.484375","10.484375","14.359375","14.359375","14.359375","11.6875","11.6875","11.6875"
"1047","29.71875","29.71875","29.71875","184.6484375","184.6484375","184.6484375","9.34375","9.34375","9.34375","67.203125","67.203125","67.203125","12.484375","12.484375","12.484375","123.2890625","123.2890625","123.2890625","10.1796875","10.1796875","10.1796875","10.828125","10.828125","10.828125","23.7578125","23.7578125","23.7578125","11.4375","11.4375","11.4375"
"1048","69.296875","69.296875","69.296875","98.109375","98.109375","98.109375","9.390625","9.390625","9.390625","91.0078125","91.0078125","91.0078125","12.390625","12.390625","12.390625","68.359375","68.359375","68.359375","9.8984375","9.8984375","9.8984375","10.7734375","10.7734375","10.7734375","16.640625","16.640625","16.640625","11.671875","11.671875","11.671875"
"1049","64.6875","64.6875","64.6875","112.59375","112.59375","112.59375","9.328125","9.328125","9.328125","87.15625","87.15625","87.15625","12.5234375","12.5234375","12.5234375","37.1640625","37.1640625","37.1640625","9.703125","9.703125","9.703125","12.265625","12.265625","12.265625","38.5859375","38.5859375","38.5859375","11.546875","11.546875","11.546875"
"1050","75.1328125","75.1328125","75.1328125","111.5","111.5","111.5","9.1953125","9.1953125","9.1953125","82","82","82","12.78125","12.78125","12.78125","27.6796875","27.6796875","27.6796875","9.640625","9.640625","9.640625","13.28125","13.28125","13.28125","20.5859375","20.5859375","20.5859375","11.7265625","11.7265625","11.7265625"
"1051","194","194","194","9.75","9.75","9.75","9.25","9.25","9.25","199.71875","199.71875","199.71875","11.5546875","11.5546875","11.5546875","15.765625","15.765625","15.765625","200","200","200","11.375","11.375","11.375","22.3515625","22.3515625","22.3515625","200","200","200"
"1052","119.53125","119.53125","119.53125","9.984375","9.984375","9.984375","9.375","9.375","9.375","199.53125","199.53125","199.53125","11.34375","11.34375","11.34375","15.5390625","15.5390625","15.5390625","200","200","200","11.546875","11.546875","11.546875","18.9453125","18.9453125","18.9453125","200","200","200"
