"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_10_trial_0_contcorrect_True - current_best_fitness__MAX"
"149","-110.6953125","-110.6953125","-110.6953125","-200","-200","-200","-99.6328125","-99.6328125","-99.6328125","-187.1796875","-187.1796875","-187.1796875","-96.9765625","-96.9765625","-96.9765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-143.1796875","-143.1796875","-143.1796875","-200","-200","-200"
"150","-139.2734375","-139.2734375","-139.2734375","-200","-200","-200","-94.8125","-94.8125","-94.8125","-188.8125","-188.8125","-188.8125","-97.703125","-97.703125","-97.703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-181.703125","-181.703125","-181.703125","-200","-200","-200"
"151","-200","-200","-200","-198.7421875","-198.7421875","-198.7421875","-140.0078125","-140.0078125","-140.0078125","-200","-200","-200","-144.0625","-144.0625","-144.0625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"152","-200","-200","-200","-198.34375","-198.34375","-198.34375","-185.2109375","-185.2109375","-185.2109375","-200","-200","-200","-156.421875","-156.421875","-156.421875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"153","-200","-200","-200","-196.9609375","-196.9609375","-196.9609375","-164.09375","-164.09375","-164.09375","-200","-200","-200","-141.4296875","-141.4296875","-141.4296875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"154","-200","-200","-200","-187.484375","-187.484375","-187.484375","-192.578125","-192.578125","-192.578125","-200","-200","-200","-145.7265625","-145.7265625","-145.7265625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"155","-200","-200","-200","-196.109375","-196.109375","-196.109375","-159.75","-159.75","-159.75","-200","-200","-200","-152","-152","-152","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"156","-200","-200","-200","-172.3359375","-172.3359375","-172.3359375","-159.515625","-159.515625","-159.515625","-200","-200","-200","-155.5078125","-155.5078125","-155.5078125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"157","-200","-200","-200","-193.1171875","-193.1171875","-193.1171875","-176.90625","-176.90625","-176.90625","-200","-200","-200","-147.671875","-147.671875","-147.671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"158","-200","-200","-200","-179.3828125","-179.3828125","-179.3828125","-112.0859375","-112.0859375","-112.0859375","-200","-200","-200","-153.96875","-153.96875","-153.96875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"159","-200","-200","-200","-177.7890625","-177.7890625","-177.7890625","-97.46875","-97.46875","-97.46875","-200","-200","-200","-155.7421875","-155.7421875","-155.7421875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"160","-200","-200","-200","-162.4765625","-162.4765625","-162.4765625","-111.328125","-111.328125","-111.328125","-198.734375","-198.734375","-198.734375","-158.3046875","-158.3046875","-158.3046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"161","-200","-200","-200","-200","-200","-200","-153.078125","-153.078125","-153.078125","-132.5","-132.5","-132.5","-200","-200","-200","-156.9609375","-156.9609375","-156.9609375","-200","-200","-200","-178.84375","-178.84375","-178.84375","-200","-200","-200","-200","-200","-200"
"162","-200","-200","-200","-200","-200","-200","-162.9921875","-162.9921875","-162.9921875","-129.15625","-129.15625","-129.15625","-200","-200","-200","-154.484375","-154.484375","-154.484375","-200","-200","-200","-187.7734375","-187.7734375","-187.7734375","-200","-200","-200","-200","-200","-200"
"163","-200","-200","-200","-200","-200","-200","-160.125","-160.125","-160.125","-135.1015625","-135.1015625","-135.1015625","-200","-200","-200","-142.8671875","-142.8671875","-142.8671875","-200","-200","-200","-194.9921875","-194.9921875","-194.9921875","-200","-200","-200","-200","-200","-200"
"164","-200","-200","-200","-200","-200","-200","-136.96875","-136.96875","-136.96875","-133.3515625","-133.3515625","-133.3515625","-200","-200","-200","-144.9140625","-144.9140625","-144.9140625","-200","-200","-200","-170.5","-170.5","-170.5","-200","-200","-200","-200","-200","-200"
"165","-200","-200","-200","-200","-200","-200","-179.328125","-179.328125","-179.328125","-129.4765625","-129.4765625","-129.4765625","-200","-200","-200","-157.6484375","-157.6484375","-157.6484375","-200","-200","-200","-156.1640625","-156.1640625","-156.1640625","-200","-200","-200","-200","-200","-200"
"166","-200","-200","-200","-200","-200","-200","-148.46875","-148.46875","-148.46875","-130.015625","-130.015625","-130.015625","-199.28125","-199.28125","-199.28125","-150.5703125","-150.5703125","-150.5703125","-200","-200","-200","-161.3671875","-161.3671875","-161.3671875","-200","-200","-200","-200","-200","-200"
"167","-200","-200","-200","-200","-200","-200","-132.53125","-132.53125","-132.53125","-125.1796875","-125.1796875","-125.1796875","-198.9375","-198.9375","-198.9375","-152.0234375","-152.0234375","-152.0234375","-200","-200","-200","-145.515625","-145.515625","-145.515625","-200","-200","-200","-200","-200","-200"
"168","-200","-200","-200","-200","-200","-200","-131.15625","-131.15625","-131.15625","-132.5234375","-132.5234375","-132.5234375","-197.953125","-197.953125","-197.953125","-147.5546875","-147.5546875","-147.5546875","-200","-200","-200","-160.6640625","-160.6640625","-160.6640625","-200","-200","-200","-200","-200","-200"
"169","-200","-200","-200","-200","-200","-200","-132.0625","-132.0625","-132.0625","-131.8828125","-131.8828125","-131.8828125","-198.6171875","-198.6171875","-198.6171875","-177.609375","-177.609375","-177.609375","-200","-200","-200","-167.6484375","-167.6484375","-167.6484375","-200","-200","-200","-200","-200","-200"
"170","-200","-200","-200","-200","-200","-200","-119.40625","-119.40625","-119.40625","-129.5078125","-129.5078125","-129.5078125","-198.234375","-198.234375","-198.234375","-128.3203125","-128.3203125","-128.3203125","-200","-200","-200","-163.984375","-163.984375","-163.984375","-200","-200","-200","-200","-200","-200"
"171","-200","-200","-200","-200","-200","-200","-199.34375","-199.34375","-199.34375","-199.6015625","-199.6015625","-199.6015625","-87.0625","-87.0625","-87.0625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"172","-200","-200","-200","-200","-200","-200","-199.8671875","-199.8671875","-199.8671875","-199.8203125","-199.8203125","-199.8203125","-88.4921875","-88.4921875","-88.4921875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"173","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.5","-199.5","-199.5","-83.8671875","-83.8671875","-83.8671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"174","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.40625","-199.40625","-199.40625","-87.4765625","-87.4765625","-87.4765625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"175","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.9375","-199.9375","-199.9375","-85.7578125","-85.7578125","-85.7578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"176","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.234375","-85.234375","-85.234375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"177","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-86.578125","-86.578125","-86.578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"178","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.9375","-199.9375","-199.9375","-87.140625","-87.140625","-87.140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"179","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.046875","-87.046875","-87.046875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"180","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-89.4296875","-89.4296875","-89.4296875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"181","-200","-200","-200","-200","-200","-200","-91.8828125","-91.8828125","-91.8828125","-200","-200","-200","-91.0390625","-91.0390625","-91.0390625","-200","-200","-200","-200","-200","-200","-87.0078125","-87.0078125","-87.0078125","-200","-200","-200","-199.21875","-199.21875","-199.21875"
"182","-200","-200","-200","-200","-200","-200","-94.2734375","-94.2734375","-94.2734375","-200","-200","-200","-98.703125","-98.703125","-98.703125","-200","-200","-200","-200","-200","-200","-86.328125","-86.328125","-86.328125","-200","-200","-200","-200","-200","-200"
"183","-200","-200","-200","-200","-200","-200","-93.671875","-93.671875","-93.671875","-200","-200","-200","-91.203125","-91.203125","-91.203125","-200","-200","-200","-200","-200","-200","-86.8125","-86.8125","-86.8125","-200","-200","-200","-200","-200","-200"
"184","-200","-200","-200","-200","-200","-200","-93.265625","-93.265625","-93.265625","-200","-200","-200","-90.8671875","-90.8671875","-90.8671875","-200","-200","-200","-200","-200","-200","-92.2421875","-92.2421875","-92.2421875","-200","-200","-200","-200","-200","-200"
"185","-200","-200","-200","-200","-200","-200","-97.3359375","-97.3359375","-97.3359375","-200","-200","-200","-87.5859375","-87.5859375","-87.5859375","-200","-200","-200","-200","-200","-200","-87.4609375","-87.4609375","-87.4609375","-200","-200","-200","-200","-200","-200"
"186","-200","-200","-200","-200","-200","-200","-98.3828125","-98.3828125","-98.3828125","-200","-200","-200","-91.3046875","-91.3046875","-91.3046875","-200","-200","-200","-200","-200","-200","-87.9375","-87.9375","-87.9375","-200","-200","-200","-199.3359375","-199.3359375","-199.3359375"
"187","-200","-200","-200","-200","-200","-200","-93.2578125","-93.2578125","-93.2578125","-200","-200","-200","-88.1171875","-88.1171875","-88.1171875","-200","-200","-200","-200","-200","-200","-90.4375","-90.4375","-90.4375","-200","-200","-200","-198.2578125","-198.2578125","-198.2578125"
"188","-200","-200","-200","-200","-200","-200","-94.0390625","-94.0390625","-94.0390625","-200","-200","-200","-88.15625","-88.15625","-88.15625","-200","-200","-200","-200","-200","-200","-88.8046875","-88.8046875","-88.8046875","-200","-200","-200","-194.40625","-194.40625","-194.40625"
"189","-200","-200","-200","-200","-200","-200","-92.578125","-92.578125","-92.578125","-200","-200","-200","-83.71875","-83.71875","-83.71875","-200","-200","-200","-200","-200","-200","-83.0546875","-83.0546875","-83.0546875","-200","-200","-200","-186.0859375","-186.0859375","-186.0859375"
"190","-200","-200","-200","-200","-200","-200","-97.8671875","-97.8671875","-97.8671875","-199.6953125","-199.6953125","-199.6953125","-86.375","-86.375","-86.375","-200","-200","-200","-200","-200","-200","-87.3359375","-87.3359375","-87.3359375","-190.4453125","-190.4453125","-190.4453125","-195.3359375","-195.3359375","-195.3359375"
"191","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-177.9140625","-177.9140625","-177.9140625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"192","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-170.7421875","-170.7421875","-170.7421875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"193","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-171.578125","-171.578125","-171.578125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"194","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-177.5390625","-177.5390625","-177.5390625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"195","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-174.84375","-174.84375","-174.84375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"196","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-167.953125","-167.953125","-167.953125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"197","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-172.7890625","-172.7890625","-172.7890625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"198","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.9765625","-199.9765625","-199.9765625","-159.2734375","-159.2734375","-159.2734375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"199","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.5625","-199.5625","-199.5625","-156.1796875","-156.1796875","-156.1796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.6953125","-199.6953125","-199.6953125","-159.15625","-159.15625","-159.15625","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"201","-200","-200","-200","-200","-200","-200","-99.359375","-99.359375","-99.359375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-90.2265625","-90.2265625","-90.2265625","-200","-200","-200","-200","-200","-200","-127.484375","-127.484375","-127.484375"
"202","-200","-200","-200","-200","-200","-200","-103.3828125","-103.3828125","-103.3828125","-162.796875","-162.796875","-162.796875","-200","-200","-200","-200","-200","-200","-89.3515625","-89.3515625","-89.3515625","-200","-200","-200","-200","-200","-200","-120.578125","-120.578125","-120.578125"
"203","-200","-200","-200","-200","-200","-200","-103.4765625","-103.4765625","-103.4765625","-167.65625","-167.65625","-167.65625","-200","-200","-200","-200","-200","-200","-90.7734375","-90.7734375","-90.7734375","-200","-200","-200","-200","-200","-200","-153.171875","-153.171875","-153.171875"
"204","-200","-200","-200","-200","-200","-200","-107.1875","-107.1875","-107.1875","-155.34375","-155.34375","-155.34375","-200","-200","-200","-200","-200","-200","-90.875","-90.875","-90.875","-200","-200","-200","-200","-200","-200","-136.296875","-136.296875","-136.296875"
"205","-200","-200","-200","-200","-200","-200","-99.4140625","-99.4140625","-99.4140625","-170.0390625","-170.0390625","-170.0390625","-200","-200","-200","-200","-200","-200","-89.546875","-89.546875","-89.546875","-200","-200","-200","-200","-200","-200","-120.90625","-120.90625","-120.90625"
"206","-200","-200","-200","-200","-200","-200","-95.4765625","-95.4765625","-95.4765625","-181.203125","-181.203125","-181.203125","-200","-200","-200","-200","-200","-200","-87.3828125","-87.3828125","-87.3828125","-200","-200","-200","-200","-200","-200","-106.46875","-106.46875","-106.46875"
"207","-200","-200","-200","-200","-200","-200","-93.7578125","-93.7578125","-93.7578125","-157.765625","-157.765625","-157.765625","-200","-200","-200","-200","-200","-200","-88.375","-88.375","-88.375","-198.0546875","-198.0546875","-198.0546875","-200","-200","-200","-129.453125","-129.453125","-129.453125"
"208","-200","-200","-200","-200","-200","-200","-94.265625","-94.265625","-94.265625","-197.3046875","-197.3046875","-197.3046875","-200","-200","-200","-200","-200","-200","-91.3671875","-91.3671875","-91.3671875","-196.9375","-196.9375","-196.9375","-200","-200","-200","-166.421875","-166.421875","-166.421875"
"209","-200","-200","-200","-200","-200","-200","-99.515625","-99.515625","-99.515625","-180.6640625","-180.6640625","-180.6640625","-200","-200","-200","-200","-200","-200","-89.4921875","-89.4921875","-89.4921875","-195.6796875","-195.6796875","-195.6796875","-200","-200","-200","-169.875","-169.875","-169.875"
"210","-200","-200","-200","-200","-200","-200","-93.0390625","-93.0390625","-93.0390625","-182.2578125","-182.2578125","-182.2578125","-200","-200","-200","-200","-200","-200","-86.7734375","-86.7734375","-86.7734375","-189.53125","-189.53125","-189.53125","-200","-200","-200","-154.140625","-154.140625","-154.140625"
"211","-165.7109375","-165.7109375","-165.7109375","-121.375","-121.375","-121.375","-113.1953125","-113.1953125","-113.1953125","-200","-200","-200","-86.2734375","-86.2734375","-86.2734375","-200","-200","-200","-88.1484375","-88.1484375","-88.1484375","-87.1328125","-87.1328125","-87.1328125","-200","-200","-200","-183.609375","-183.609375","-183.609375"
"212","-166.5859375","-166.5859375","-166.5859375","-143.71875","-143.71875","-143.71875","-184.890625","-184.890625","-184.890625","-200","-200","-200","-86.875","-86.875","-86.875","-200","-200","-200","-89.5390625","-89.5390625","-89.5390625","-85.625","-85.625","-85.625","-200","-200","-200","-185.5625","-185.5625","-185.5625"
"213","-155.0546875","-155.0546875","-155.0546875","-133.6796875","-133.6796875","-133.6796875","-141.9375","-141.9375","-141.9375","-200","-200","-200","-85.171875","-85.171875","-85.171875","-200","-200","-200","-88.6171875","-88.6171875","-88.6171875","-89.4140625","-89.4140625","-89.4140625","-200","-200","-200","-184.84375","-184.84375","-184.84375"
"214","-154.2265625","-154.2265625","-154.2265625","-162.296875","-162.296875","-162.296875","-191.3125","-191.3125","-191.3125","-200","-200","-200","-87.6640625","-87.6640625","-87.6640625","-200","-200","-200","-88.1015625","-88.1015625","-88.1015625","-88.5625","-88.5625","-88.5625","-200","-200","-200","-171.1796875","-171.1796875","-171.1796875"
"215","-152.140625","-152.140625","-152.140625","-159.234375","-159.234375","-159.234375","-143.0078125","-143.0078125","-143.0078125","-200","-200","-200","-90.1328125","-90.1328125","-90.1328125","-200","-200","-200","-86.3984375","-86.3984375","-86.3984375","-88.765625","-88.765625","-88.765625","-200","-200","-200","-162.8359375","-162.8359375","-162.8359375"
"216","-162.90625","-162.90625","-162.90625","-169.5078125","-169.5078125","-169.5078125","-167.46875","-167.46875","-167.46875","-200","-200","-200","-81.5625","-81.5625","-81.5625","-200","-200","-200","-89.6640625","-89.6640625","-89.6640625","-84.578125","-84.578125","-84.578125","-200","-200","-200","-168.6015625","-168.6015625","-168.6015625"
"217","-156.8125","-156.8125","-156.8125","-176.8671875","-176.8671875","-176.8671875","-144.140625","-144.140625","-144.140625","-200","-200","-200","-87.5234375","-87.5234375","-87.5234375","-200","-200","-200","-87.4140625","-87.4140625","-87.4140625","-86.5546875","-86.5546875","-86.5546875","-200","-200","-200","-167.6328125","-167.6328125","-167.6328125"
"218","-155.3515625","-155.3515625","-155.3515625","-164.6171875","-164.6171875","-164.6171875","-111.296875","-111.296875","-111.296875","-200","-200","-200","-86.828125","-86.828125","-86.828125","-200","-200","-200","-90.8984375","-90.8984375","-90.8984375","-87.578125","-87.578125","-87.578125","-200","-200","-200","-147.6015625","-147.6015625","-147.6015625"
"219","-158.828125","-158.828125","-158.828125","-171.5859375","-171.5859375","-171.5859375","-91.0703125","-91.0703125","-91.0703125","-200","-200","-200","-84.4140625","-84.4140625","-84.4140625","-200","-200","-200","-90.2734375","-90.2734375","-90.2734375","-88.2109375","-88.2109375","-88.2109375","-200","-200","-200","-181.09375","-181.09375","-181.09375"
"220","-147.46875","-147.46875","-147.46875","-177.3125","-177.3125","-177.3125","-166.3046875","-166.3046875","-166.3046875","-200","-200","-200","-84.515625","-84.515625","-84.515625","-200","-200","-200","-89.8125","-89.8125","-89.8125","-87.53125","-87.53125","-87.53125","-200","-200","-200","-178.859375","-178.859375","-178.859375"
"221","-200","-200","-200","-200","-200","-200","-87.6796875","-87.6796875","-87.6796875","-200","-200","-200","-200","-200","-200","-96.0703125","-96.0703125","-96.0703125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-198.4921875","-198.4921875","-198.4921875"
"222","-200","-200","-200","-200","-200","-200","-85.1015625","-85.1015625","-85.1015625","-200","-200","-200","-200","-200","-200","-97.3203125","-97.3203125","-97.3203125","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.2734375","-199.2734375","-199.2734375"
"223","-200","-200","-200","-200","-200","-200","-87.03125","-87.03125","-87.03125","-200","-200","-200","-200","-200","-200","-93.3671875","-93.3671875","-93.3671875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.359375","-199.359375","-199.359375"
"224","-200","-200","-200","-200","-200","-200","-87.5","-87.5","-87.5","-200","-200","-200","-200","-200","-200","-94.03125","-94.03125","-94.03125","-199.4453125","-199.4453125","-199.4453125","-200","-200","-200","-200","-200","-200","-199.8671875","-199.8671875","-199.8671875"
"225","-200","-200","-200","-200","-200","-200","-88.4375","-88.4375","-88.4375","-200","-200","-200","-200","-200","-200","-93.9296875","-93.9296875","-93.9296875","-197.84375","-197.84375","-197.84375","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"226","-200","-200","-200","-200","-200","-200","-85.484375","-85.484375","-85.484375","-200","-200","-200","-200","-200","-200","-91.671875","-91.671875","-91.671875","-194.6875","-194.6875","-194.6875","-200","-200","-200","-200","-200","-200","-199.625","-199.625","-199.625"
"227","-200","-200","-200","-200","-200","-200","-87.9296875","-87.9296875","-87.9296875","-200","-200","-200","-200","-200","-200","-97.515625","-97.515625","-97.515625","-186.8203125","-186.8203125","-186.8203125","-200","-200","-200","-200","-200","-200","-199.6875","-199.6875","-199.6875"
"228","-200","-200","-200","-200","-200","-200","-86.2890625","-86.2890625","-86.2890625","-199.0546875","-199.0546875","-199.0546875","-200","-200","-200","-99.5859375","-99.5859375","-99.5859375","-198.7578125","-198.7578125","-198.7578125","-200","-200","-200","-200","-200","-200","-199.9296875","-199.9296875","-199.9296875"
"229","-200","-200","-200","-200","-200","-200","-86.5625","-86.5625","-86.5625","-199.7734375","-199.7734375","-199.7734375","-200","-200","-200","-95.1796875","-95.1796875","-95.1796875","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200"
"230","-200","-200","-200","-200","-200","-200","-85.046875","-85.046875","-85.046875","-199.3828125","-199.3828125","-199.3828125","-200","-200","-200","-94.0859375","-94.0859375","-94.0859375","-200","-200","-200","-200","-200","-200","-200","-200","-200","-199.9296875","-199.9296875","-199.9296875"
"231","-200","-200","-200","-200","-200","-200","-99.59375","-99.59375","-99.59375","-200","-200","-200","-200","-200","-200","-157.34375","-157.34375","-157.34375","-189.34375","-189.34375","-189.34375","-200","-200","-200","-126.4375","-126.4375","-126.4375","-195.5859375","-195.5859375","-195.5859375"
"232","-200","-200","-200","-200","-200","-200","-97","-97","-97","-200","-200","-200","-200","-200","-200","-118.1015625","-118.1015625","-118.1015625","-184.53125","-184.53125","-184.53125","-200","-200","-200","-130.1640625","-130.1640625","-130.1640625","-193.4921875","-193.4921875","-193.4921875"
"233","-200","-200","-200","-200","-200","-200","-96.7109375","-96.7109375","-96.7109375","-200","-200","-200","-200","-200","-200","-137.8125","-137.8125","-137.8125","-196.296875","-196.296875","-196.296875","-200","-200","-200","-121.3671875","-121.3671875","-121.3671875","-198.1875","-198.1875","-198.1875"
"234","-200","-200","-200","-200","-200","-200","-94.3984375","-94.3984375","-94.3984375","-200","-200","-200","-200","-200","-200","-103.9765625","-103.9765625","-103.9765625","-194.8203125","-194.8203125","-194.8203125","-200","-200","-200","-120.5546875","-120.5546875","-120.5546875","-199.109375","-199.109375","-199.109375"
"235","-200","-200","-200","-200","-200","-200","-96.6640625","-96.6640625","-96.6640625","-200","-200","-200","-200","-200","-200","-164.75","-164.75","-164.75","-188.3515625","-188.3515625","-188.3515625","-200","-200","-200","-120.8359375","-120.8359375","-120.8359375","-198.4765625","-198.4765625","-198.4765625"
"236","-200","-200","-200","-200","-200","-200","-98.3515625","-98.3515625","-98.3515625","-200","-200","-200","-200","-200","-200","-163.7265625","-163.7265625","-163.7265625","-191.453125","-191.453125","-191.453125","-200","-200","-200","-106.2890625","-106.2890625","-106.2890625","-197.859375","-197.859375","-197.859375"
"237","-200","-200","-200","-200","-200","-200","-141.1875","-141.1875","-141.1875","-200","-200","-200","-200","-200","-200","-151.390625","-151.390625","-151.390625","-178.1953125","-178.1953125","-178.1953125","-200","-200","-200","-113.3359375","-113.3359375","-113.3359375","-195.609375","-195.609375","-195.609375"
